Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2019-II-GK-001,2019,GK,Defence & Security,"Defence, Military & Internal Security",Defence | Military Exercises | Armed Forces | Security Architecture,easy,Which one of the following is the motto of NCC?,Unity and Discipline,Unity and integrity,Unity and Command,Unity and Service,A,"Solution: Concept: The motto of the National Cadet Corps (NCC) is a short phrase that encapsulates its core values and guiding principles. Explanation: The National Cadet Corps (NCC) was established in 1948 under the National Cadet Corps Act. It is the youth wing of the Indian Armed Forces, headquartered in New Delhi. The NCC aims to develop character, discipline, leadership, and a spirit of unity among cadets. Its official motto, approved by the Ministry of Defence, is ""Unity and Discipline"". This motto reflects the two fundamental pillars of the organization: fostering national unity and instilling discipline in the youth. The other options—Unity and integrity, Unity and Command, and Unity and Service—are not the correct motto. Answer: Option A: Unity and Discipline © examsnet.com"
CDS-2019-II-GK-002,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following departments is not under the Ministry of Home Affairs?,Department of Official Languages,Department of Border management,Department of Jammu and Kashmir Affairs,Department of Legal Affairs,D,"Solution: Concept: The Ministry of Home Affairs (MHA) handles internal security, border management, and official languages, but legal affairs are under a separate ministry. Explanation: The Ministry of Home Affairs has six departments. These are: Department of Official Languages, Department of Internal Security, Department of Border Management, Department of Home, Department of States, and Department of Jammu, Kashmir and Ladakh Affairs. The Department of Border Management manages land and coastal borders. The Department of Official Languages implements the Official Languages Act, 1963. The Department of Jammu, Kashmir and Ladakh Affairs handles counter-terrorism and administration of those union territories. However, the Department of Legal Affairs is under the Ministry of Law and Justice, not the Ministry of Home Affairs. Answer: Department of Legal Affairs (Option D) © examsnet.com"
CDS-2019-II-GK-003,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Which of the following statements is/are correct? 1. India is a signatory to the United Nations Convention to Combat Desertification (UNCCD). 2. Ministry of Home Affairs is the nodal Ministry in the Government of India for the UNCCD. Select the correct answer using the code given below:,1 only,2 only,Both 1 and 2,Neither 1 nor 2,A,"Solution: Concept: UNCCD membership and nodal ministry for implementation in India. Explanation: India signed the United Nations Convention to Combat Desertification (UNCCD) on 14 October 1994. It later ratified the convention in October 1996. Hence statement 1 is correct. The nodal ministry responsible for UNCCD implementation in India is the Ministry of Environment, Forests, and Climate Change. The Ministry of Home Affairs is not the nodal ministry. Hence statement 2 is incorrect. The UNCCD is one of the three Rio Conventions and is the only legally binding agreement linking sustainable land management to environmental protection. India recently hosted the 14th Conference of Parties of UNCCD in Greater Noida. Only statement 1 is accurate. Answer: Option A (1 only). © examsnet.com"
CDS-2019-II-GK-004,2019,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,medium,"Under which one of the following Articles of the Constitution of India, a statement of estimated receipts and expenditure of the Government of India has to be laid before the Parliament in respect of every financial year?",Article 110,Article 111,Article 112,Article 113,C,"Solution: Concept: The Constitution of India requires the government to present an annual financial statement, known as the Budget, before Parliament. This mandate is given under a specific article. Explanation: Article 112 of the Indian Constitution deals with the ""Annual Financial Statement."" It states that the President shall cause to be laid before both Houses of Parliament a statement of the estimated receipts and expenditure of the Government of India for every financial year. This statement is commonly called the Union Budget. The financial year in India runs from April 1 to March 31. Other relevant articles: Article 110 defines a Money Bill; Article 111 deals with the President's assent to Bills; Article 113 deals with the procedure in Parliament regarding estimates. Therefore, the correct provision for presenting the budget is Article 112. Answer: Option C: Article 112. © examsnet.com"
CDS-2019-II-GK-005,2019,GK,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,medium,The South Asian Association for Regional Cooperation was founded in ___________. \text{The South Asian Association for Regional Cooperation was founded in \_\_\_\_\_\_\_\_\_\_\_.} The South Asian Association for Regional Cooperation was founded in ___________.,Colombo,Islamabad,Kathmandu,Dhaka,D,"Solution: Concept: SAARC is a regional intergovernmental organization for South Asian nations. Its founding location is the key fact being tested. Explanation: The South Asian Association for Regional Cooperation (SAARC) was established in 1985 1985 1985 . Its founding summit was held in Dhaka , the capital of Bangladesh. The eight member states are India, Pakistan, Bangladesh, Nepal, Bhutan, Sri Lanka, Maldives, and Afghanistan. The SAARC Secretariat is located in Kathmandu, Nepal. The Secretariat is not the same as the founding location. Therefore, the correct founding city is Dhaka, not Colombo, Islamabad, or Kathmandu. Answer: Dhaka © examsnet.com"
CDS-2019-II-GK-006,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following countries is not a founding member of the New Development Bank?,Brazil,Canada,Russia,India,B,"Solution: Concept: The New Development Bank (NDB) is a multilateral development bank established by the BRICS nations — Brazil, Russia, India, China, and South Africa. Explanation: The founding members of the NDB are exactly the five BRICS countries: Brazil, Russia, India, China, and South Africa. Canada is not a member of BRICS and therefore was not among the founding signatories of the NDB agreement. The NDB was created at the 5th BRICS summit in 2013 and is headquartered in Shanghai. Since Canada does not belong to the BRICS group, it is not a founding member of the bank. Answer: Canada (Option B) is not a founding member of the New Development Bank. © examsnet.com"
CDS-2019-II-GK-007,2019,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,"The Public Financial Management System (PFMS) is a web-based online software application designed, developed, owned and implemented by the __________.",Department of Financial Services,Institute of Government Accounts and Finance,Controller General of Accounts,National Institute of Financial Management,C,"Solution: Concept: The Public Financial Management System (PFMS) is a web-based platform for tracking and monitoring government fund disbursements. Explanation: The system allows for processing, tracking, accounting, and reporting of payments made by government departments. It is administered by the Department of Expenditure under the Ministry of Finance. However, the software itself is designed, developed, owned, and implemented by the Controller General of Accounts (CGA). PFMS ensures transparent fund release and real-time expenditure reporting. It also facilitates Direct Benefit Transfer (DBT) payments, including those under the MGNREGA scheme. Answer: Controller General of Accounts. © examsnet.com"
CDS-2019-II-GK-008,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Match List I with List-II and select the correct answer using the code given below the lists: List – I (Institute) List II (Location) A. National Institute of Ayurveda 1. Chennai B. National Institute of Homoeopathy 2. Bengaluru C. National Institute of Unani Medicine 3. Kolkata D. National Institute of Siddha 4. Jaipur,"A - 1, B - 2, C - 3, D - 4","A - 1, B - 3, C - 2, D - 4","A - 4, B - 3, C - 2, D - 1","A - 4, B - 2, C - 3, D - 1",C,"Solution: Concept: These are four national institutes for Indian systems of medicine, each located in a different major Indian city. Explanation: The National Institute of Ayurveda is located in Jaipur. The National Institute of Homoeopathy is located in Kolkata. The National Institute of Unani Medicine is located in Bengaluru. The National Institute of Siddha is located in Chennai. Thus the correct pairing is: A–4, B–3, C–2, D–1. Answer: Option C ( A − 4 A-4 A − 4 , B − 3 B-3 B − 3 , C − 2 C-2 C − 2 , D − 1 D-1 D − 1 ). © examsnet.com"
CDS-2019-II-GK-009,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Which of the following statements about 'Invest India' is are correct? 1. It is a joint venture (not·for profit) company. 2. It is the National Investment Promotion and Facilitation Agency of India. Select the correct answer using the code given below:,1 only,2 only,Both 1 and 2,Neither 1 nor 2,C,"Solution: Concept: Invest India is a joint venture (not-for-profit) company and the National Investment Promotion and Facilitation Agency of India. Explanation: Statement 1 is correct: Invest India is a joint venture company with a not-for-profit motive. It is a partnership between the Department for Promotion of Industry and Internal Trade (DPIIT), FICCI, and various state governments. Statement 2 is correct: It is designated as the National Investment Promotion and Facilitation Agency of India. It serves as the primary point of contact and reference for investors. Both statements accurately describe Invest India. Answer: C. Both 1 and 2 © examsnet.com"
CDS-2019-II-GK-010,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,The National Dope Testing Laboratory functions under ___________.,Ministry of Health and Family Welfare,Ministry of Science and Technology,Ministry of Youth Affairs and Sports,Ministry of Home Affairs,C,"Solution: Concept: The National Dope Testing Laboratory (NDTL) comes under the Ministry of Youth Affairs and Sports. Explanation: NDTL is India's primary dope testing facility. It seeks permanent accreditation from the World Anti-Doping Agency (WADA) and the International Olympic Committee (IOC). India signed the Copenhagen Declaration on Anti-Doping in 2003. Following this, the National Anti-Doping Agency (NADA) was established in December 2004. NDTL operates under the Ministry of Youth Affairs and Sports. The lab is headed by a Chief Executive Officer, who is typically a Sports Secretary. NADA itself is headed by a Director-General. In 2019, NDTL was temporarily banned from conducting doping tests for six months after failing to meet WADA standards. Answer: Ministry of Youth Affairs and Sports © examsnet.com"
