Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2019-I-GK-001,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Henry T. Colebrooke was a Professor of Sanskrit in which one of the following institutions?,Fort William College,Serampore Mission,Kashi Vidyapith,Asiatic Society,A,"Solution: Concept: Henry T. Colebrooke was a distinguished Sanskrit scholar who taught at Fort William College in Calcutta. Explanation: Fort William College was established in 1800 by Lord Wellesley, the Governor‑General of India. Its primary purpose was to train newly appointed British civil servants in Indian languages, laws, and customs. Henry Thomas Colebrooke was appointed Professor of Sanskrit at Fort William College in 1805. He was one of the early European pioneers in the study of ancient Indian texts and law. Other notable figures in related institutions include Jonathan Duncan (Sanskrit College, Varanasi), William Jones (Asiatic Society of Bengal), and David Hare (Hindu College, Kolkata). Only Fort William College had Colebrooke as a Sanskrit professor. Answer: Fort William College © examsnet.com"
CDS-2019-I-GK-002,2019,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,The Deccan Agriculturalists' Relief Act of 1879 was enacted with which one of the following objectives?,Restore lands to the dispossessed peasants,Ensure financial assistance to peasants during social and religious occasions,Restrict the sale of land for indebtedness to outsiders,Peasants to be sued where they posses land,C,"Solution: Concept: The Deccan Agriculturalists' Relief Act of 1879 aimed to protect peasants from losing their land due to debt to moneylenders. Explanation: The Act was a direct result of the Deccan Riots of 1875. In those riots, peasants attacked moneylenders ( sahukars ) who charged high interest. A commission was set up and reported in 1878. The Act of 1879 introduced two key protections. First, it prevented peasants from being arrested or imprisoned for failing to repay debts. Second, it restricted the sale of land for indebtedness to outsiders (non-agriculturists). This ensured that land remained within the farming community. The Act did not restore lands already lost, nor did it provide financial assistance for ceremonies. It also changed legal procedures so that peasants could only be sued in the district where they owned land. Thus, the core objective was to curb the transfer of agricultural land to moneylenders from outside the village. Answer: Option C: Restrict the sale of land for indebtedness to outsiders. © examsnet.com"
CDS-2019-I-GK-003,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,The Damin-i-Koh was created by the British Government to settle which one of the following communities?,Santhals,Mundas,Oraons,Saoras,A,"Solution: Concept: Damin-i-Koh was a demarcated area in the Rajmahal Hills where the British settled the Santhal tribe for agricultural cultivation. Explanation: In the 1780s, the British faced resistance from the Paharias who refused to clear forests and plough fields in the Rajmahal region. The Santhals, who were flexible and willing to cultivate, were invited by the British to settle there. Around the 1830s, the British granted the Santhals large tracts of land at the foothills of the Rajmahal Hills, pushing the Paharias into the barren hills. This allocated territory was called Damin-i-Koh. The Santhals expanded agriculture and population rapidly. However, oppression by the British led to the Santhal Rebellion of 1855. After the rebellion, the Santhal Parganas (a separate district of about 5500 km 2 5500 \text{ km}^2 5500 km 2 ) was created to address their grievances. Answer: A. Santhals © examsnet.com"
CDS-2019-I-GK-004,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"The Limitation Law, which was passed by the British in 1859, addressed which one of the following issues?",Loan bonds would not have any legal validity.,Loan bonds signed between money-lender and Ryots would have validity only for three years.,Land bonds could not be executed by moneylenders.,Loan bonds would have validity for ten years.,B,"Solution: Concept: The Limitation Law of 1859 introduced a time limit for the legal enforceability of loan agreements between moneylenders and peasants (Ryots). Explanation: The Deccan Ryot Commission studied the exploitative lending practices in rural India. It found that moneylenders charged extremely high interest on small principal amounts, often trapping peasants in perpetual debt. To regulate such transactions, the British passed the Limitation Law in 1859. The law required a legally binding bond to be signed between the moneylender and the Ryot. This bond would have legal validity for only three years from the date of signing. After three years, the lender could not sue the borrower to recover the loan. Thus, the law limited the period of enforceability, not the existence of the debt itself. Answer: Loan bonds signed between money-lender and Ryots would have validity only for three years. © examsnet.com"
CDS-2019-I-GK-005,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Who among the following was known during the days of the Revolt of 1857 as 'Danka Shah'?,Shah Mal,Maulavi Ahmadullah Shah,Nana Sahib,Tantia Tope,B,"Solution: Concept: During the Revolt of 1857, several leaders emerged across different regions. The title 'Danka Shah' was a popular nickname for a key rebel leader. Explanation: Maulavi Ahmadullah Shah, a prominent leader from Faizabad, was widely known as 'Danka Shah' during the revolt. He actively mobilised local forces and fought against British rule in the Awadh region. Other leaders like Shah Mal (Bihar), Nana Sahib (Kanpur), and Tantia Tope (Kanpur) were associated with different centres but did not carry this nickname. Answer: Maulavi Ahmadullah Shah © examsnet.com"
CDS-2019-I-GK-006,2019,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,The Summary Settlement of 1856 was based on which one of the following assumptions?,The Talukdars were the rightful owners of the land.,The Talukdars were interlopers with no permanent stakes in the land.,The Talukdars could evict the peasants from the lands.,The Talukdars would take a portion of the revenue which flowed to the State.,B,"Solution: Concept: The Summary Settlement of 1856 1856 1856 operated on the British assumption that the Talukdars of Awadh had no legitimate, permanent ownership over the land. Explanation: After annexing Awadh in 1856 1856 1856 , the British introduced the Summary Settlement. They viewed the Talukdars as interlopers who had usurped land from the original peasant cultivators. Thus, the settlement bypassed the Talukdars and dealt directly with the peasants, assuming the Talukdars had no stakes in the land. This policy sharply reduced the power and revenue of the Talukdars and sowed discontent, which later contributed to the Revolt of 1857 1857 1857 . Answer: Option B: The Talukdars were interlopers with no permanent stakes in the land. © examsnet.com"
CDS-2019-I-GK-007,2019,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,The Inter-State Council was set up in 1990 on the recommendation of ________.,Punchhi Commission,Sarkaria Commission,Rajamannar Commission,Mungerilal Commission,B,"Solution: Concept: The Inter-State Council was created in 1990 based on a recommendation made by a commission that examined relations between the Union and States. Explanation: The Sarkaria Commission on Centre-State relations was appointed by the central government in 1983. In its report, the commission recommended the establishment of a permanent Inter-State Council to promote coordination and dialogue between the Centre and the States. Acting on this recommendation, the Government of India set up the Inter-State Council in 1990 under Article 263 of the Constitution. The other commissions mentioned – Punchhi Commission (2007), Rajamannar Committee (1969), and Mungerilal Commission – did not lead to the formation of the Inter-State Council in 1990. Therefore, the correct body that recommended the setting up of the Inter-State Council is the Sarkaria Commission. Answer: B. Sarkaria Commission © examsnet.com"
CDS-2019-I-GK-008,2019,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which among the following writs is issued to quash the order of a Court or Tribunal?,Mandamus,Prohibition,Quo Warranto,Certiorari,D,"Solution: Concept: Writ of Certiorari is used to quash or set aside an order already passed by a lower court or tribunal. Explanation: Among the five types of writs in Indian constitutional law, Certiorari specifically deals with nullifying a prior order. It is issued by a higher court (Supreme Court or High Court) to an inferior court, tribunal, or quasi-judicial body. The purpose is to correct errors of law or jurisdiction, not to stop a future action. In contrast, Prohibition prevents a lower court from exceeding its jurisdiction (future action). Thus, when the question asks about quashing an order already made, Certiorari is the appropriate writ. Answer: D. Certiorari © examsnet.com"
CDS-2019-I-GK-009,2019,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,Which among the following statements about the power to change the basic structure of the Constitution of India is/are correct? 1. It falls outside the scope of the amending powers of the Parliament. 2. It can be exercised by the people through representatives in a Constituent Assembly. 3. It falls within the constituent powers of the Parliament. Select the correct answer using the code given below.,1 and 3,1 and 2,1 only,2 and 3,B,"Solution: Concept: The basic structure doctrine limits Parliament's power to amend the Constitution. Explanation: The Supreme Court in the Kesavananda Bharati case (1973) introduced the basic structure doctrine. It holds that Parliament cannot alter the core identity of the Constitution. Statement 1 is correct: Amending power under Article 368 cannot change the basic structure. Statement 2 is correct: Changing the basic structure would require a new Constituent Assembly. Statement 3 is incorrect: The constituent power of Parliament does not include changing the basic structure. Thus, only statements 1 and 2 are accurate. Answer: Option B: 1 and 2. © examsnet.com"
CDS-2019-I-GK-010,2019,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,"When a Proclamation of Emergency is in operation, the right to move a Court for the enforcement of all Fundamental Rights remains suspended, except ________.",Article 20 and Article 21,Article 21 and Article 22,Article 19 and Article 20,Article 15 and Article 16,A,"Solution: Concept: During a National Emergency under Article 352, the President may suspend enforcement of most Fundamental Rights, but Articles 20 and 21 remain fully enforceable. Explanation: Article 359 allows the President to suspend the right to move any court for the enforcement of Fundamental Rights during a Proclamation of Emergency. This suspension, however, explicitly excludes Articles 20 and 21. Article 20 protects individuals from ex-post-facto laws, double jeopardy, and self-incrimination. Article 21 guarantees the right to life and personal liberty. These two rights are considered so fundamental that they cannot be suspended even during an emergency. All other Fundamental Rights can be suspended for the duration of the emergency, meaning citizens cannot approach courts to enforce them. Thus, the only rights that remain enforceable by moving a court are those under Article 20 and Article 21. Answer: Option A: Article 20 and Article 21. © examsnet.com"
