Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CAPF-2020-GAI-001,2020,GAI,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Paper I - General Studies Which one of the following statements for an object falling freely under the influence of gravity is correct?,Zero acceleration always implies zero velocity.,Zero acceleration has no relation with the velocity of the object.,Zero velocity at any instant necessarily means zero acceleration at that instant.,Acceleration is constant all throughout the free fall.,D,"Solution: When an object is falling freely under the influence of gravity, then its acceleration is constant all throughout the free fall which is equal to 9.8 m/s 2 9.8\,\text{m/s}^2 9.8 m/s 2 © examsnet.com"
CAPF-2020-GAI-002,2020,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Two magnetic field lines produced by the same source,never intersect,can originate from same point,can terminate at same point,can intersect depending on situation,A,"Solution: Two magnetic field lines can never intersect each other, because if tangent drawn to the field lines, then it will have two directions of magnetic field at the same point of intersection which is not possible, since magnetic field lines have only one direction at a particular point. © examsnet.com"
CAPF-2020-GAI-003,2020,GAI,General Mental Ability,Logical & Analytical Reasoning,Mental Ability | Logical Reasoning | Analytical Ability,easy,Which one of the following statements regarding Fleming's rule is correct?,Fleming's left hand rule gives direction of force on a current-carrying conductor in a magnetic field.,Fleming's right hand rule gives direction of force on a current-carrying conductor in a magnetic field.,Both the left hand and right hand rule can be used for finding direction of force on a current-carrying conductor in a magnetic field.,Fleming's rules have nothing to do with magnetic field.,A,"Solution: If we spread the forefinger, central finger and thumb of our left hand in such a way that these three are perpendicular to each other, then if first forefinger is in the direction of magnetic field, second central finger is in the direction of current, then thumb will represent the direction of force. © examsnet.com"
CAPF-2020-GAI-004,2020,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,Which one of the following statements regarding motion is correct?,All the periodic motions are necessarily simple harmonic.,All the simple harmonic motions are necessarily periodic motions.,There is no co-relation between the simple harmonic motions and the periodicity of motion.,The relation between the simple harmonic motion and periodic motion depends upon the mass of object undergoing the motion.,C,"Solution: There is no co-relation between the simple harmonic motions and the periodicity of motion. because in the periodic motion, the motion repeats itself over and over again after a regular interval of time but into the simple harmonic motion, particle moves to and fro about a fixed point under a restoring force. © examsnet.com"
CAPF-2020-GAI-005,2020,GAI,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,The RADAR used by police to check over-speeding vehicles works on the principle of,Raman effect,Induction effect,Doppler effect,Coulomb effect,C,Solution: The RADAR used by police to check over-speeding vehicles works on the principle of Doppler effect. Doppler effect measures the relative speed of a vehicle. © examsnet.com
CAPF-2020-GAI-006,2020,GAI,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Which one of the following statements with regard to Newton's third law of motion is not correct?,Force never occurs singly in nature.,"When the earth pulls a stone downwards due to gravity, the stone exerts a force on the earth.",There is a cause effect relation implied in the third law.,There is no cause effect relation implied in the third law.,C,"Solution: Action and reaction forces are simultaneous force. There is no cause effect relation between action and reaction. Hence, option (c) is not correct. © examsnet.com"
CAPF-2020-GAI-007,2020,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Magnesium is used in,fireworks to make a bright white light,gemstones in jewellery,examination of alimentary canal of the patient,purification of water,A,"Solution: Magnesium burns a very bright white light, so it is used to add white sparks or improve the overall brilliance of a fire work. Hence, option (a) is correct. © examsnet.com"
CAPF-2020-GAI-008,2020,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,Which one of the following ingredients does not constitute paint?,Turpentine oil (thinner),Poly-hydroxy phenols (anti-skinning agent),Thiourea (accelerator),Titanium dioxide (pigment),C,"Solution: Paint is formulated as a mixture of four ingredients. Pigment (titanium dioxide) changes the paint's appearance (gloss level) and properties, it increases hardness and decrease ductility. Anti-skinning agent (poly-hydroxy phenols) prevents formation of a skin in the can; thinner (turpentine oil) is also used for modification of the Paint viscosity required for the application methods brush, roller, dip spray, but thiourea (accelerator) does not used in constitute paint. © examsnet.com"
CAPF-2020-GAI-009,2020,GAI,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Which one of the following statements about alkaline earth metals is not true?,Strontium salts burn with a red flame.,Barium metal is used in medicine to examine the alimentary canal of a patient by X-ray.,Green plants need magnesium in order to make the chlorophyll that trap the energy from sunlight in photosynthesis.,Red colour of gemstone Ruby is due to the element beryllium present in it.,D,"Solution: (a) Strontium salts burn produces a reddish colour flame. (b) Barium sulphate is used in medical procedures because it does not dissolve in water or other body fluids, so it is used to examine the alimentary canal of a patient by X-ray. (c) Magnesium is the powerhouse behind photosynthesis in plants. Without magnesium, chlorophyll cannot capture sun energy needed for photosynthesis. (d) Red colour of gemstone Ruby is due to the element chromium present in it. The more chromium, the stronger the red colour. Hence, option (d) is not true. © examsnet.com"
CAPF-2020-GAI-010,2020,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,Which one of the following gases produces a red light when electricity flows through it?,Helium,Argon,Nitrogen,Neon,D,Solution: Neon is one of the noble gas that produces a red light when electricity flow through it. © examsnet.com
