Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2023-II-GK-001,2023,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,hard,A person can see near objects clearly through his eyes but cannot see distant objects clearly. The possible reason(s) for this defect could be: 1. Excessive curvature of the eye lens. 2. The eye - ball has become too small. 3. The focal length of the eye lens is too large. 4. Elongation of the eye - ball. Select the correct answer using the code given below:,1 only,2 and 4 only,1 and 4 only,1 and 3 only,C,"Solution: Concept: This condition is called myopia (nearsightedness). In myopia, the eye focuses light in front of the retina instead of on it. Explanation: Myopia occurs when the eye lens is too curved or the eyeball is elongated. Excessive curvature of the lens makes the focal length too short. Elongation of the eyeball increases the distance from lens to retina. Both cause distant objects to appear blurry while near objects remain clear. The other two reasons – eyeball too small and focal length too large – cause hypermetropia (farsightedness), not myopia. Hence, the correct reasons are 1 and 4. Answer: C. 1 and 4 only © examsnet.com"
CDS-2023-II-GK-002,2023,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,"Consider a journey by a car represented by the graph given below in three parts A, B and C. The speed of the car in these parts is V a V_{a} V a ​ , V b V_{b} V b ​ and V c V_{c} V c ​ , respectively: Which one of the following is correct in this case?",v a < v b < v c v_{a} < v_{b} < v_{c} v a ​ < v b ​ < v c ​,V b > V a > V c V_{b} > V_{a} > V_{c} V b ​ > V a ​ > V c ​,V a = V b = V c V_{a} = V_{b} = V_{c} V a ​ = V b ​ = V c ​,V a > V b ; V a > V c V_{a} > V_{b};\ V_{a} > V_{c} V a ​ > V b ​ ; V a ​ > V c ​,B,"Solution: Concept: On a distance-time graph, the slope of each segment represents the speed of the car. Explanation: • Speed is calculated as the ratio of change in distance to change in time, given by v = Δ d Δ t v = \frac{\Delta d}{\Delta t} v = Δ t Δ d ​ . • In the graph, segment A has a moderate slope, segment B has the steepest slope, and segment C has the least steep slope. • Steeper slope means higher speed because more distance is covered in the same time interval. • Therefore, the order of slopes is: B > A > C, which gives the order of speeds as V b > V a > V c V_{b} > V_{a} > V_{c} V b ​ > V a ​ > V c ​ . • Hence, the car is fastest in part B and slowest in part C. Answer: V b > V a > V c V_{b} > V_{a} > V_{c} V b ​ > V a ​ > V c ​ © examsnet.com"
CDS-2023-II-GK-003,2023,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,A concave mirror of radius of curvature 50 cm is used to form an image of an object kept at a distance of 25 cm from the mirror on its principal axis. What will be the position of the image from the mirror?,At infinity,At 50 cm,At 25 cm,At 75 cm,A,"Solution: Concept: The mirror formula 1 f = 1 u + 1 v \frac{1}{f} = \frac{1}{u} + \frac{1}{v} f 1 ​ = u 1 ​ + v 1 ​ relates focal length ( f f f ), object distance ( u u u ), and image distance ( v v v ). For a concave mirror, both f f f and u u u are taken as negative. Explanation: Given radius of curvature R = − 50 cm R = -50\ \text{cm} R = − 50 cm (negative for concave mirror). Focal length f = R 2 = − 50 2 = − 25 cm f = \frac{R}{2} = \frac{-50}{2} = -25\ \text{cm} f = 2 R ​ = 2 − 50 ​ = − 25 cm . Object distance u = − 25 cm u = -25\ \text{cm} u = − 25 cm (negative as object is on incident side). Substitute into mirror formula: 1 − 25 = 1 − 25 + 1 v \frac{1}{-25} = \frac{1}{-25} + \frac{1}{v} − 25 1 ​ = − 25 1 ​ + v 1 ​ . Rearrange: 1 v = 1 − 25 − 1 − 25 = 0 \frac{1}{v} = \frac{1}{-25} - \frac{1}{-25} = 0 v 1 ​ = − 25 1 ​ − − 25 1 ​ = 0 . Thus v = ∞ v = \infty v = ∞ . When object is at focus ( u = f u = f u = f ), a concave mirror forms the image at infinity. Answer: The image is formed at infinity. Correct option: A. At infinity. © examsnet.com"
CDS-2023-II-GK-004,2023,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,"If the Moon is brought closer to the Earth such that its distance from the Earth becomes half of the original distance, then the gravitational force of attraction between the Earth and the Moon would:",reduce to half of its original value.,increase to two times of its original value.,remain the same as the original value.,increase to four times of its original value.,D,"Solution: Concept: The gravitational force between two objects follows the inverse square law with respect to distance. Explanation: The gravitational force F F F between Earth (mass M M M ) and Moon (mass m m m ) is given by: F = G M m r 2 F = \frac{G M m}{r^2} F = r 2 GM m ​ where r r r is the distance between their centers. If the distance is halved, r r r becomes r 2 \frac{r}{2} 2 r ​ . Substitute into the formula: F new = G M m ( r / 2 ) 2 = G M m r 2 / 4 = 4 × G M m r 2 = 4 F F_{\text{new}} = \frac{G M m}{(r/2)^2} = \frac{G M m}{r^2/4} = 4 \times \frac{G M m}{r^2} = 4F F new ​ = ( r /2 ) 2 GM m ​ = r 2 /4 GM m ​ = 4 × r 2 GM m ​ = 4 F Thus, the force increases to four times the original value. Answer: D. increase to four times of its original value. © examsnet.com"
CDS-2023-II-GK-005,2023,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Sonic boom is produced when a source of sound travels at a speed:,greater than the speed of sound.,greater than the speed of light.,lesser than the speed of sound.,equal to the speed of sound.,A,"Solution: Concept: A sonic boom is a loud sound caused by a shock wave when an object moves faster than the speed of sound. Explanation: For a sonic boom to occur, the source of sound must travel at a speed greater than the speed of sound (supersonic speed). At such speeds, sound waves pile up and form a shock wave. This shock wave carries a huge amount of energy and produces a sudden, large change in air pressure. The rapid pressure change is heard as a thunder-like sound known as a sonic boom. The shock wave creates a cone of pressurized air that spreads outward along the flight path. If the source travels at exactly the speed of sound or slower, no shock wave is created and no sonic boom is heard. The boom is continuous across the base of the cone and can be extremely loud. Answer: Option A: greater than the speed of sound. © examsnet.com"
CDS-2023-II-GK-006,2023,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"Which one among the following are the correct symbols for the elements gold, tin and lead, respectively?","Ga, Sb, Pb","At, Sn, Le","Au, Sn, Pb","Au, Sb, Pb",C,"Solution: Concept: Chemical symbols of elements are often derived from their Latin names. Explanation: Gold has the symbol A u \mathrm{Au} Au , from Latin ""aurum"". Tin has the symbol S n \mathrm{Sn} Sn , from Latin ""stannum"". Lead has the symbol P b \mathrm{Pb} Pb , from Latin ""plumbum"". So the correct triplet for gold, tin, and lead is A u , S n , P b \mathrm{Au}, \mathrm{Sn}, \mathrm{Pb} Au , Sn , Pb . Option A ( G a , S b , P b \mathrm{Ga}, \mathrm{Sb}, \mathrm{Pb} Ga , Sb , Pb ) uses gallium and antimony, which are wrong for gold and tin. Option B ( A t , S n , L e \mathrm{At}, \mathrm{Sn}, \mathrm{Le} At , Sn , Le ) uses astatine and an incorrect symbol for lead. Option D ( A u , S b , P b \mathrm{Au}, \mathrm{Sb}, \mathrm{Pb} Au , Sb , Pb ) substitutes antimony for tin. Only option C lists all three correctly. Answer: Option C: A u , S n , P b \mathrm{Au}, \mathrm{Sn}, \mathrm{Pb} Au , Sn , Pb . © examsnet.com"
CDS-2023-II-GK-007,2023,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,How much percentage of carbon dioxide is present in the atmosphere of Venus and Mars?,45 − 47 % 45 - 47\% 45 − 47%,52 − 55 % 52 - 55\% 52 − 55%,74 − 77 % 74 - 77\% 74 − 77%,95 − 97 % 95 - 97\% 95 − 97%,D,"Solution: Concept: The atmospheres of Venus and Mars are dominated by carbon dioxide ( C O 2 \mathrm{CO}_2 CO 2 ​ ). Explanation: On both Venus and Mars, carbon dioxide makes up the vast majority of the gaseous composition. This percentage ranges from 95 % 95\% 95% to 97 % 97\% 97% by volume. Nitrogen is the second most abundant gas on Venus, while on Mars, the remaining gases include argon and nitrogen. Thus, the correct range among the given options is 95 − 97 % 95 - 97\% 95 − 97% . Answer: 95 − 97 % 95 - 97\% 95 − 97% (Option D) © examsnet.com"
CDS-2023-II-GK-008,2023,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which among the following methods is used to separate the constituents present in compound?,Electrochemical method,Heating method,Fractional distillation,Decomposition followed by ion exchange,A,"Solution: Concept: The electrochemical method uses electrical energy to break a compound into its constituent elements. Explanation: In electrolysis, an electric current is passed through a compound, often in molten or dissolved state. This causes ions to move to oppositely charged electrodes and get discharged as separate elements. For example, water ( H 2 O \mathrm{H_2O} H 2 ​ O ) splits into hydrogen and oxygen, and sodium chloride ( N a C l \mathrm{NaCl} NaCl ) yields sodium and chlorine. This method is widely used in metal extraction (e.g., aluminium from bauxite via Hall–Héroult process). Electrochemical separation works well for ionic compounds, especially when heating alone cannot decompose them. It requires an external power source and an electrolytic medium for ion movement. Answer: Electrochemical method © examsnet.com"
CDS-2023-II-GK-009,2023,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,"During white - washing of walls, slaked lime reacts slowly with carbon dioxide in air to form a thin layer of calcium carbonate on the walls. Which of the following reactions represents this correctly?",C a O ( s ) + C O 2 ( g ) → C a C O 3 ( s ) CaO (s) + CO_{2} (g) → CaCO_{3} (s) C a O ( s ) + C O 2 ​ ( g ) → C a C O 3 ​ ( s ),C a O ( l ) + C O 2 ( g ) → C a C O 3 ( s ) CaO (l) + CO_{2} (g) → CaCO_{3} (s) C a O ( l ) + C O 2 ​ ( g ) → C a C O 3 ​ ( s ),C a ( O H ) 2 ( l ) + C O 2 ( l ) → C a C O 3 ( s ) + H 2 O ( l ) Ca(OH)_{2} (l) + CO_{2} (l) → CaCO_{3} (s) + H_{2}O (l) C a ( O H ) 2 ​ ( l ) + C O 2 ​ ( l ) → C a C O 3 ​ ( s ) + H 2 ​ O ( l ),C a ( O H ) 2 ( a q ) + C O 2 ( g ) → C a C O 3 ( s ) + H 2 O ( l ) Ca(OH)_{2} (aq) + CO_{2} (g) → CaCO_{3} (s) + H_{2}O (l) C a ( O H ) 2 ​ ( a q ) + C O 2 ​ ( g ) → C a C O 3 ​ ( s ) + H 2 ​ O ( l ),D,"Solution: Concept: Slaked lime ( C a ( O H ) 2 \mathrm{Ca(OH)_2} Ca ( OH ) 2 ​ ) reacts with atmospheric carbon dioxide ( C O 2 \mathrm{CO_2} C O 2 ​ ) to form a protective layer of calcium carbonate ( C a C O 3 \mathrm{CaCO_3} CaC O 3 ​ ) on walls during whitewashing. Explanation: Whitewashing uses slaked lime, C a ( O H ) 2 \mathrm{Ca(OH)_2} Ca ( OH ) 2 ​ , which is prepared by adding water to quicklime ( C a O \mathrm{CaO} CaO ). The reaction occurs slowly with C O 2 \mathrm{CO_2} C O 2 ​ present in air to give a thin, shiny layer of C a C O 3 \mathrm{CaCO_3} CaC O 3 ​ . Only option D correctly represents the reactants and products with proper states: C a ( O H ) 2 \mathrm{Ca(OH)_2} Ca ( OH ) 2 ​ is used as an aqueous solution (aq), C O 2 \mathrm{CO_2} C O 2 ​ is a gas (g), C a C O 3 \mathrm{CaCO_3} CaC O 3 ​ is a solid (s), and water is liquid (l). Option A and B incorrectly use C a O \mathrm{CaO} CaO (quicklime) instead of slaked lime, and option C uses C O 2 \mathrm{CO_2} C O 2 ​ in liquid form, which is not correct for this atmospheric reaction. Thus, the balanced equation is: C a ( O H ) 2 ( a q ) + C O 2 ( g ) → C a C O 3 ( s ) + H 2 O ( l ) \mathrm{Ca(OH)_2 (aq) + CO_2 (g) \rightarrow CaCO_3 (s) + H_2O (l)} Ca ( OH ) 2 ​ ( aq ) + C O 2 ​ ( g ) → CaC O 3 ​ ( s ) + H 2 ​ O ( l ) . Answer: Option D: C a ( O H ) 2 ( a q ) + C O 2 ( g ) → C a C O 3 ( s ) + H 2 O ( l ) \mathrm{Ca(OH)_2 (aq) + CO_2 (g) \rightarrow CaCO_3 (s) + H_2O (l)} Ca ( OH ) 2 ​ ( aq ) + C O 2 ​ ( g ) → CaC O 3 ​ ( s ) + H 2 ​ O ( l ) © examsnet.com"
CDS-2023-II-GK-010,2023,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Which one of the following equations is the balanced chemical equation for the given reaction? F e + H 2 O → F e 3 O 4 + H 2 Fe + H_{2}O → Fe_{3}O_{4} + H_{2} F e + H 2 ​ O → F e 3 ​ O 4 ​ + H 2 ​,F e + 4 H 2 O → F e 3 O 4 + H 2 Fe + 4H_{2}O → Fe_{3}O_{4} + H_{2} F e + 4 H 2 ​ O → F e 3 ​ O 4 ​ + H 2 ​,3 F e + H 2 O → F e 3 O 4 + 2 H 2 3Fe + H2O → Fe_{3}O_{4} + 2H_{2} 3 F e + H 2 O → F e 3 ​ O 4 ​ + 2 H 2 ​,3Fe + 4H2O → Fe3O4 + 4H2,3Fe + 4H2O → Fe3O4 + H2,C,"Solution: Concept: Balancing a chemical equation ensures the same number of atoms of each element on both sides, obeying the law of conservation of mass. Explanation: We start with the unbalanced equation: F e + H 2 O → F e 3 O 4 + H 2 Fe + H_2O \rightarrow Fe_3O_4 + H_2 F e + H 2 ​ O → F e 3 ​ O 4 ​ + H 2 ​ . Count atoms on each side: Left: F e = 1 Fe=1 F e = 1 , H = 2 H=2 H = 2 , O = 1 O=1 O = 1 . Right: F e = 3 Fe=3 F e = 3 , H = 2 H=2 H = 2 , O = 4 O=4 O = 4 . To balance Fe, place coefficient 3 3 3 before F e Fe F e on left: 3 F e + H 2 O → F e 3 O 4 + H 2 3Fe + H_2O \rightarrow Fe_3O_4 + H_2 3 F e + H 2 ​ O → F e 3 ​ O 4 ​ + H 2 ​ . Now Fe balanced. Next balance O: left has 1 1 1 O, right has 4 4 4 O. Place coefficient 4 4 4 before H 2 O H_2O H 2 ​ O on left: 3 F e + 4 H 2 O → F e 3 O 4 + H 2 3Fe + 4H_2O \rightarrow Fe_3O_4 + H_2 3 F e + 4 H 2 ​ O → F e 3 ​ O 4 ​ + H 2 ​ . Now O balanced (4 on each side). Balance H: left has 4 × 2 = 8 4 \times 2 = 8 4 × 2 = 8 H atoms; right has 2 2 2 H atoms (from H 2 H_2 H 2 ​ ). To balance, place coefficient 4 4 4 before H 2 H_2 H 2 ​ on right: 3 F e + 4 H 2 O → F e 3 O 4 + 4 H 2 3Fe + 4H_2O \rightarrow Fe_3O_4 + 4H_2 3 F e + 4 H 2 ​ O → F e 3 ​ O 4 ​ + 4 H 2 ​ . Check: Left – F e = 3 Fe=3 F e = 3 , H = 8 H=8 H = 8 , O = 4 O=4 O = 4 ; Right – F e = 3 Fe=3 F e = 3 , H = 8 H=8 H = 8 , O = 4 O=4 O = 4 . All balanced. Answer: The balanced chemical equation is 3 F e + 4 H 2 O → F e 3 O 4 + 4 H 2 3Fe + 4H_2O \rightarrow Fe_3O_4 + 4H_2 3 F e + 4 H 2 ​ O → F e 3 ​ O 4 ​ + 4 H 2 ​ , which corresponds to option C. © examsnet.com"
