Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2014-I-GK-001,2014,GK,Defence & Security,"Defence, Military & Internal Security",Defence | Military Exercises | Armed Forces | Security Architecture,medium,Indian Navy commissioned its first Advanced Light Helicopter Squadron at Kochi in November 2013. What is the name of the helicopter? [2014 CDS-I],Chetak,Dhruv,Rudra,Cheetah,B,"Solution: Indian Navy commissioned its first advanced Light Helicopter Squadron named 'Dhruv' at Kochi in November 2013. Dhruv is the first indigenously designed and manufactured helicopter at Hindustan Aeronautics Limited to provide multi role capabilities. Dhruv has been operating with the three services of the Armed Forces, Indian Coast Guard and Border Security Forces. © examsnet.com"
CDS-2014-I-GK-002,2014,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Which of the following statements about India’s unorganized sector are true? 1.Labour is more in number than that in the organized sector. 2.Job security and work regulation are better in unorganized sector. 3.They are usually not organized into trade unions. 4.Workers are usually employed for a limited number of days. Select the correct answer using the code given below. [2014 CDS-I],"1, 2 and 4","1,3 and 4",3 and 4 only,1 and 3 only,B,"Solution: Statements1, 3 and 4 are true regarding India's unorganisedsector. The sector which is not registered with the government andwhose terms of employment are not fixed and regular is considered as un-organised sector. Work is not properly regulated and there is nojob security in this sector. © examsnet.com"
CDS-2014-I-GK-003,2014,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,"Consider the following statements : 1.Battle of Buxar provided the key to the English to establish their rule in India. 2.The Treaty of Allahabad, concluded in 1765, enabled the British to establish their rule in Bengal. Which of the statements given above is/are correct? [2014 CDS-I]",1 only,2 only,Both 1 and 2,Neither 1 nor 2,C,"Solution: Both statements 1 and 2 are correct. The Battle of Buxar was fought on 22nd October 1764 between the forces under the command of the British East India Company led by Hector Munro and the combined armies of Mir Qasim, Shuja-ud-Daulah and Shah Alam II.The war came to an end by the ""Treaty of Allahabad"" in 1765.The Treaty marks the political and constitutional involvement and the beginning of British rule in India. Based on the terms of theagreement, Alam granted Diwani rights of the eastern province ofBengal-Bihar-Orissa to the East India Company. © examsnet.com"
CDS-2014-I-GK-004,2014,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Corporation tax in India is levied on income of a company. Which one of the following does not include Corporation tax? [2014 CDS-I],Profit from business,Capital gain,Interest on securities,Sale proceed of assets,D,Solution: Option (d) is correct as sale proceed of assets does not includecorporation tax. Corporation tax in India relates to taxation ofcompanies. The income from following is liable for tax: Profit frombusiness; Capital gains; Income from property; Income from intereston securities. © examsnet.com
CDS-2014-I-GK-005,2014,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,The concept of hegemony is used to understand the capacity to ‘manufacture consent’. Here hegemony implies 1.class ascendency in ideological spheres 2.deploying ideological resources to shape behaviour of weaker States/powers 3.provision of global public goods by a dominant power 4.military dominance in relative and absolute terms Select the correct answer using the code given below. [2014 CDS-I],1 and 2,2 and 3,4,1 only,A,"Solution: The concept of hegemony is used to understand the capacity to'manufacture consent'. Here, hegemony implies class ascendency in ideological spheres. This notion of hegemony suggests that a dominant power deploys not only military power but also ideological resources to shape the behaviour of competing and lesser powers. The behaviour of the weaker countries is influenced in ways that favour the interests of the most powerful country. © examsnet.com"
CDS-2014-I-GK-006,2014,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"On November 8, 2013, many people died in Philippines after a super typhoon ravaged the country. What was the name of the typhoon? [2014 CDS-I]",Haiyan,Utor,Phailin,Nesat,A,"Solution: On November 8, 2013, Typhoon Haiyan, known as Super TyphoonYolanda in the Philippines ravaged the country. It was one of thestrongest tropical cyclones ever recorded. It was the deadliestPhilippine typhoon on record, killing at least 6,300 people in the country alone. © examsnet.com"
CDS-2014-I-GK-007,2014,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,on-military Confidence Building Measures (CBMs) in a peace process include 1.people to people contact across borders 2.literary and cultural interac­tion under governmental and non-govemmental agencies 3.increase in travel facilities 4.joint initiatives to tackle common socio-economic problems Select the correct answer using the code given below. [2014 CDS-I],2 and 3 only,1 and 3 only,2 and 4 only,"1, 2, 3 and 4",D,"Solution: All the given statements regarding Non-military ConfidenceBuilding Measures (NCBMs) are correct. Examples of non-militaryconfidence building measures are: people to people contacts; jointsolutions to humanitarian problems; cultural, educational andsports exchanges; joint economic projects. Therefore, all the statements are rightly mentioned. © examsnet.com"
CDS-2014-I-GK-008,2014,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,"In India, mergers and acquisition of firms are regulated by [2014 CDS-I]",National Manufacturing Competitiveness Council,Competition Commission of India,Security and Exchange Board of India,Department of Industrial Policy and Promotion,B,"Solution: In India, mergers and acquisition of firms are regulated byCompetition Commission of India (CCI). Competition Commission of India is a statutory body of the Government of India responsible for enforcing the Competition Act, 2002 throughout India and toprevent activities that have an appreciable adverse effect oncompetition in India. © examsnet.com"
CDS-2014-I-GK-009,2014,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Consider the following statements regarding Indian Feudalism in the early medieval period : 1.The revenue assignments were called Bhoga. 2.The hereditary chiefs neither collected revenues nor assumed administrative powers. Which of the statements given above is/are correct? [2014 CDS-I],1 only,2 only,Both 1 and 2,Neither 1 nor 2,A,"Solution: Statement (1) is correct regarding Indian Fuedalism in early medival period. In early medieval India, the political elites werebeneficiary of assignments made to them- on the basis of clanconnection or in lieu of services made to the state- in the form oflanded property, which became their Bhoga, grasa or whatever theregional expression was. Under Alauddin Khalji’s rule, Bhaga (landRevenue), Bhoga (cesses) and Kar (taxes) became the basis forassignment of land to nobles © examsnet.com"
CDS-2014-I-GK-010,2014,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,medium,"The Fundamental Rights, enshrined in Part III of the Constitution of India, “are inherent and cannot be extinguished by any constitutional and statutory provision"". This was made clear in the case of [2014 CDS-I]",A. K. Gopalan u. State of Madras,I. C. Golak Nath v. State of Punjab,"State of West Bengal v. Committee for Protection of Democratic Rights, West Bengal",Shankari Prasad Singh Deo v. Union of India,C,"Solution: The Fundamental Rights, enshrined in Part III of the Constitution of India, ""are inherent and cannot be extinguished by any constitutional and statutory provision"". This was made clear in the case of State of West Bengal V. Committee for Protection ofDemocratic Rights, West Bengal by the Supreme Court. Apex court also said that “Any law that abrogates or abridges such rights will be in violation of basic structure doctrine” © examsnet.com"
