Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2017-I-GK-001,2017,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Polynucleotide chain of DNA contains [2017 CDS-I],"a nitrogenous base, deoxyribose sugar and phosphate group","a nitrogenous base, ribose sugar and phosphate group","deoxyribose sugar, ribose sugar and phosphate group",a nitrogenous base and phosphate group only,A,"Solution: Polynucleotide chain of DNA contains a nitrogenous base, deoxyribose sugar and phosphate group. The nucleotide of DNA consists of a deoxyribose sugar molecule to which is attached a phosphate group and one of the four nitrogenous bases: two purines (adenine and guanine) and two pyrimidines (cytosine and thymine). © examsnet.com"
CDS-2017-I-GK-002,2017,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,The process of copying genetic information from one strand of DNA into RNA is termed as [2017 CDS-I],translation,transcription,replication,mutation,B,"Solution: The process of copying genetic information from one strand of DNA into RNA is termed as transcription. Transcription is the first step of gene expression in which a particular segment of DNA is copied into RNA by the enzyme RNA polymerase. Both DNA and RNA are nucleic acids, which use base pairs of nucleotides as a complementary language. © examsnet.com"
CDS-2017-I-GK-003,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,AIDS is caused by the Human Immuno-­deficiency Virus (HIV). The transmission of HIV infection generally occurs through [2017 CDS-I],eating contaminated food and water,transfusion of contaminated blood and blood products,inhaling polluted air,shaking hand with infected person,B,"Solution: The transmission of HIV infection generally occurs through transfusion of contaminated blood and blood products. AIDS is caused by contact between broken skin, wounds or mucous membranes, HIV-infected blood or blood contaminated body fluids. If blood from the HIV-positive partner gets into the bloodstream of the HIV negative partner, then also HIV may spread. It should be noted that HIV is not spread through saliva. © examsnet.com"
CDS-2017-I-GK-004,2017,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,"In human body, the cell growth and differentiation are highly controlled and regulated, but in cancer cells [2017 CDS-I]",there is breakdown of these regulatory mechanisms leading to formation of benign and malignant tumors,controlled cell division and over­ production of genetic material occur,RNA is mutated and produced in less amount,DNA is mutated and produced in less amount,A,"Solution: In a human body, the cell growth and differentiation are highly controlled and regulated, but in cancer cells, there is breakdown of these regulatory mechanisms, leading to the formation of benign and malignant tumours. Cancer starts when the cells in a part of the body start to grow out of control. Cancer cell growth is different from normal cell growth. Instead of dying, cancer cells continue to grow and form new, abnormal cells. Cancer cells can also grow into other tissues, something that normal cells cannot do. © examsnet.com"
CDS-2017-I-GK-005,2017,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Most viruses that infect plants possess [2017 CDS-I],single-stranded DNA,single-stranded RNA,double-stranded DNA and RNA,double-stranded RNA only,B,"Solution: Most viruses that infect plants possess single-stranded RNA.Approximately, around 70% of viruses infecting the plants are ssRNA, 20% are ssDNA and rest are either dsRNA or dsDNA. ssRNA genomes serve as mRNAs and virus-encoded proteins are produced immediately after entry of viral RNA to cell cytoplasm. There is no need, as in the case of DNA viruses, to transport genetic material to the nucleus, where viral DNA has to be transcribed and reproduced. Therefore, using viral genomic RNAs as mRNAs make possible to reduce the number of steps from virus entry to replication, which could be targeted by host defenses. All this could be more important for plant viruses because of the differences between viral spread between plant cells and between animal cells. © examsnet.com"
CDS-2017-I-GK-006,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Syngamy results in formation of [2017 CDS-I],haploid zygote,diploid zygote,non-motile male gametes,motile male gametes,B,Solution: Syngamy results in the formation of diploid zygote. Syngamy is also called fertilisation. It involves the complete and permanent fusion of two haploid gametes to form a diploid zygote. It is the most common mode of sexual reproduction © examsnet.com
CDS-2017-I-GK-007,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"Bleeding of gums, falling of teeth, fragile bones and delayed wound healing occur due to the deficiency of which one of the following vitamins? [2017 CDS-I]",Vitamin C,Vitamin K,Vitamin D,Vitamin B,A,"Solution: Bleeding of gums, falling of teeth, fragile bones and delayed wound healing occur due to the deficiency of vitamin C. Vitamin C is also called ascorbic acid. Vitamin C is needed to make a substance called collagen, which is required for the health and repair of various tissues in the body, including skin, bone, cartilage, blood vessel walls, teeth, ligaments and tendons. It is to be kept in mind that vitamin C cannot be made by the human body and so it is an essential component of our diet. © examsnet.com"
CDS-2017-I-GK-008,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,"When a piece of pure silicon is doped with aluminium, then [2017 CDS-I]",the conductivity of the doped silicon piece will remain the same,the doped silicon piece will become n-type,the doped silicon piece will become p-type,the resistivity of the doped silicon piece will increase,C,"Solution: When a piece of pure silicon is doped with aluminium, the doped silicon piece will become p-type. Because Silicon is having 4 electrons in its outermost orbit, so it can make four bonds but aluminium is trivalent. By adding a trivalent material to the crystal structure, holes are introduced and, thus, provide a mechanism for conduction. Because trivalent materials can accept an additional electron, they are called acceptor atoms. A silicon crystal doped with the trivalent material is called ptype material. © examsnet.com"
CDS-2017-I-GK-009,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,Suppose voltage V is applied across a resistance R. The power dissipated in the resistance is P. Now the same voltage V is applied across a parallel combination of three equal resistors each of resistance R. Then the power dissipated in the second case will be [2017 CDS-I],P,3P,P 3 \frac{P}{3} 3 P ​,2 P 3 \frac{2P}{3} 3 2 P ​,B,"Solution: The power dissipated in the second case will be 3P When one resistor is connected, the equivalent resistance is REQ = R. So, power dissipated = V 2 R = P = \frac{V^2}{R} = P = R V 2 ​ = P . But, if the three equal resistors are connected in parallel, the equivalent resistance is REQ = R 3 = \frac{R}{3} = 3 R ​ Power for the parallel combination is = 3 × ( V 2 R ) = 3 × P = 3 \times \left( \frac{V^2}{R} \right) = 3 \times P = 3 × ( R V 2 ​ ) = 3 × P Hence, the parallel combination dissipates 3 times the power of the simple combination © examsnet.com"
CDS-2017-I-GK-010,2017,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Which one of the following is not a semiconductor? [2017 CDS-I],Silicon,Germanium,Quartz,Gallium arsenide,C,"Solution: Among the given items, quartz is not a semiconductor. Quartz is a mineral composed of silicon and oxygen atoms in a continuous framework of SiO4 silicon-oxygen tetrahedron, with each oxygen atom being shared between two tetrahedrons, giving an overall chemical formula of S i O 2 SiO_2 S i O 2 ​ . © examsnet.com"
CDS-2017-I-GK-011,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,"A parallel-plate capacitor, with air in between the plates, has capacitance C. Now the space between the two plates of the capacitor is filled with a dielectric of dielectric constant 7. Then the value of the capacitance will become [2017 CDS-I]",C,C 7 \frac{C}{7} 7 C ​,7C,14C,C,"Solution: The capacitance of a parallel plate capacitor is proportional to the surface area A and inversely proportional to the distance d between the two plates and this is true for dielectric medium of air. However, the capacitance value of a capacitor can be increased by inserting a solid medium in between the conductive plates which has a dielectric constant greater than that of air. The value of capacitance will be 7C. Capacitance of capacitor C = ε A d C = \frac{\varepsilon A}{d} C = d ε A ​ where, A is area of plates and d is distance between the two plates. Now, C = ε ′ A d C = \frac{\varepsilon' A}{d} C = d ε ′ A ​ = 7 ε A d = \frac{7\varepsilon A}{d} = d 7 ε A ​ Hence,C' = 7C © examsnet.com"
CDS-2017-I-GK-012,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,For which one of the following does the centre of mass lie outside the body? [2017 CDS-I],A fountain pen,A cricket ball,A ring,A book,C,"Solution: Among the following items, for a ring, the centre of mass lies outside the body. Centre of mass (COM) is just a point where the entire mass of the body can be considered to be concentrated, while the actual concentration of mass may be at some other place. It is not necessary that it will always lie within the body. It may lie outside the body also. For a body like a uniform ring or a hollow cylindrical object, we find that the COM does not lie on the body. Instead it is found to lie outside the body itself. For a ring, its COM lies at the centre of the circular shape made by it. © examsnet.com"
CDS-2017-I-GK-013,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following is a physical change? [2017 CDS-I],Burning of coal,Burning of wood,Heating of a platinum crucible,Heating of potassium chlorate,C,"Solution: Among the given options, heating of a platinum crucible is an example of physical change. The following explanation presents the apt justification: 1. A physical change is reversible, whereas a chemical change is not. For example, the freezing of water would be a physical change because it can be reversed, whereas the burning of wood is a chemical change – we can't 'unburn' it. 2. A physical change is a change in which no new substance is formed; a chemical change results in the formation of one or more new substances. Again, consider the previous example: Freezing water into ice just results in water molecules which are 'stuck' together – it is still H 2 O H_2O H 2 ​ O , whereas burning wood results in ash, carbon dioxide, etc. – all new substances which were not there when we started. © examsnet.com"
CDS-2017-I-GK-014,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,The pH value of a sample of multiple-distilled water is [2017 CDS-I],zero,14,very near to zero,very near to seven,D,"Solution: The pH value of a sample of multiple-distilled water is very near to seven. It should be kept in mind that water (distilled, deionised, or tap) is not ‘pure’ (i.e., pH equal to 7). The moment it comes in contact with air, C O 2 CO_2 C O 2 ​ gas begins dissolving into it, forming carbonic acid. The actual pH, therefore, will often be slightly less than 7. © examsnet.com"
CDS-2017-I-GK-015,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following is the most characteristic property of an element? [2017 CDS-I],Density,Boiling point,Mass number,Atomic number,D,"Solution: Atomic number is the most characteristic property of an element. It is equal to the number of protons in the nucleus of an atom of the element, and it is also equal to the number of extranuclear electrons in the atom. The atomic number is the most important factor that determines the chemical properties of an element. It is the atomic number alone that gives a distinct identity to a chemical element. © examsnet.com"
CDS-2017-I-GK-016,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,There are two elements—calcium (atomic number 20) and argon (atomic number 18). The mass number of both the elements is 40. They are therefore known as [2017 CDS-I],isotones,isochores,isobars,isotopes,C,"Solution: The mass number of both the elements – calcium (atomic number 20) and argon (atomic number 18) – is 40. They are, therefore, known as isobars. Isobars differ in atomic number (or number of protons) but have the same mass number. An example of a series of isobars is 40S, 40Cl, 40Ar, 40K and 40Ca. The nuclei of all these nuclides contain 40 atomic masses. However, they contain varying numbers of protons and neutrons. © examsnet.com"
