Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CAPF-2024-GAI-001,2024,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,"The remainder, when 1 + (1 × 2) + (1 × 2 × 3) +......+ (1 × 2 × 3 × .... × 500) is divided by 8, is",1,2,3,4,A,"**Correct Answer: Option (A) - 1**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2024-GAI-002,2024,GAI,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,easy,The angle (in degrees) made by a sector having area one-sixth of the area of a semicircle is,15°,30°,45°,60°,B,"**Correct Answer: Option (B) - 30°**

**Context & Concept (Quantitative Aptitude - Basic Numeracy & Quantitative Aptitude):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2024-GAI-003,2024,GAI,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,easy,"Which one of the following is the average of first five multiples of each of the numbers from 11, 12, 13,... 20 ?",40.5,42.5,44.5,46.5,D,"**Correct Answer: Option (D) - 46.5**

**Context & Concept (Quantitative Aptitude - Basic Numeracy & Quantitative Aptitude):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2024-GAI-004,2024,GAI,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,medium,"Which of the following statements is/are correct? 1. The average of four numbers 10, 15, 20 and 25 is 17.5 2. If a, b and c are three different such that natural numbers a + b + c = abc, then the average of a, b and c is 3 Select the answer using the code given below:",1 only,2 only,Both 1 and 2,Neither 1 nor 2,A,"**Correct Answer: Option (A) - 1 only**

**Context & Concept (Quantitative Aptitude - Basic Numeracy & Quantitative Aptitude):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2024-GAI-005,2024,GAI,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,medium,"The ratio of present ages (in years) of X to Y is equal to the ratio of present ages (in years) of Y to Z. If the present age of Y is 15 years, then which of the following can be the sum of the ages (in years) of X, Y and Z?",35,40,49,55,C,"**Correct Answer: Option (C) - 49**

**Context & Concept (Quantitative Aptitude - Basic Numeracy & Quantitative Aptitude):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2024-GAI-006,2024,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,"If x + 1 x = 2 x + \frac{1}{x} = 2 x + x 1 ​ = 2 , then which one of the following is the value of x 32 + 1 x 32 x^{32} + \frac{1}{x^{32}} x 32 + x 32 1 ​ ?",-1,0,1,2,D,"**Correct Answer: Option (D) - 2**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2024-GAI-007,2024,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,"A shopkeeper sold a product at 30% loss. Had his selling price been 150 more, he would have made a profit of 10%. What was the cost price?",Rs. 375,Rs. 400,Rs. 425,Rs. 450,A,"**Correct Answer: Option (A) - Rs. 375**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2024-GAI-008,2024,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,medium,"A, B and C can finish a work in 20, 25 and 30 days, respectively. They start working together but B quits after working for 3 days. In how many days from the start shall the work be completed ?",9 8 15 9\;\frac{8}{15} 9 15 8 ​ days,10 1 15 10\;\frac{1}{15} 10 15 1 ​ days,10 14 25 10\;\frac{14}{25} 10 25 14 ​ days,11 1 10 11\;\frac{1}{10} 11 10 1 ​ days,C,"**Correct Answer: Option (C) - 10 14 25 10\;\frac{14}{25} 10 25 14 ​ days**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2024-GAI-009,2024,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,medium,"Two taps A and B can fill a tank with water in 20 minutes and 15 minutes, respectively. A third tap C can empty the full tank in 6 minutes. After the taps A and B fill the tank for 5 minutes, the tap C is opened to empty while A and B continue to fill it. How many minutes it take to empty the tank after tap C is opened?",10 1 3 10\;\frac{1}{3} 10 3 1 ​ minutes,10 2 5 10\;\frac{2}{5} 10 5 2 ​ minutes,10 4 5 10\;\frac{4}{5} 10 5 4 ​ minutes,11 2 3 11\;\frac{2}{3} 11 3 2 ​ minutes,D,"**Correct Answer: Option (D) - 11 2 3 11\;\frac{2}{3} 11 3 2 ​ minutes**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2024-GAI-010,2024,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,A and B start at the same time to reach the same destination. B travelled at 5 7 \;\frac{5}{7} 7 5 ​ of A's speed and reached the destination 1 hour 20 minutes after 4. What was the time taken by B to reach the destination?,4 hours 40 minutes,4 hours 55 minutes,5 hours 5 minutes,5 hours 15 minutes,A,"**Correct Answer: Option (A) - 4 hours 40 minutes**

**Context & Concept (Modern History - Indian National Movement):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
