ID,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
"115d8606-e426-4d65-b0e1-ae8a244fb785","2020","CSAT","","","","easy","With reference to the above passage, the following assumptions have been made: 1. Biotechnology regulation is an evolving process. 2. Participation of people is needed in policy decisions regarding biotechnology regulation. 3. Biotechnology regulation should take into account socio-economic aspects in decision-making. 4. Wider involvement of political executive in biotechnology regulation improved its effectiveness in dealing with the country’s trade policies and international obligations. Which of the above assumptions are valid?","1, 2 and 4 only","1 and 3 only","2, 3 and 4 only","1, 2, 3 and 4","B","Statement 1 is correct. The passage mentions that although most Genetically Modified (GM) crops currently focus on a single trait, in the future, crops engineered for multiple traits will become the norm. This indicates that biotechnology regulation is an evolving process, adjusting to the expanding potential of biotechnology, including socio-economic factors and climate change adaptation. Statement 2 is incorrect. The passage does not discuss the participation of the public in policy decisions regarding biotechnology regulation, so this assumption is not supported. Statement 3 is correct. The passage states, “Instead, there is a need to take a comprehensive look, taking into account various aspects, including socio-economic impacts, so that the potential of the technology can be harnessed while minimizing negative impacts.” This directly supports the assumption that a comprehensive approach is necessary for biotechnology regulation. Statement 4 is incorrect. The passage does not mention the participation of the political executive in biotechnology regulation, so this assumption is unsupported."
"172ac062-4037-44bd-ba81-585d6c05c016","2020","CSAT","","","","medium","With reference to the above passage, the following assumptions have been made: 1. Lower tax rates in a country invariably translate into greater investments in higher education. 2. Investment in the education of children ensures their economic freedom. 3. Economic freedom has a positive impact on building up human capital. Which of the above assumptions is/are valid?","1 only","2 only","3 only","1, 2 and 3","C","Statement 1 is incorrect. It suggests that lower tax rates will always lead to greater investment in higher education. While the passage discusses a direct correlation, the use of the word ""invariably"" makes this statement too extreme. Statement 2 is incorrect. The passage attributes investment in higher education to economic freedom resulting from lower tax rates, not the other way around. Statement 3 is correct. It aligns with the idea that greater economic freedom facilitates investment in education, a critical element in building human capital."
"27337c1e-a628-42cb-95bb-23d5512d7524","2020","CSAT","","","","medium","Which one of the following statements best reflects the critical message of the passage?","For introducing any foreign plant into a country, the soil and climate conditions of that country should be suitable.","As a staple food of a country, tuber crops like potato cannot replace cereal crops.","Some of the fungal infections of plants cannot be prevented or stopped from spreading across large areas.","Relying on a homogeneous food source is not desirable.","D","Option A is incorrect. The passage does not focus on the soil and climate conditions required for introducing foreign plants. Instead, it discusses the risks associated with a lack of diversification in staple foods and the consequences of this. Option B is incorrect. While this statement is valid, the passage does not focus on the idea that tuber crops cannot replace cereal crops. The main message of the passage is about the lack of diversification in food sources and the vulnerability this causes. Option C is incorrect. This statement, while relevant to plant health, does not align with the core message of the passage, which emphasizes the risks of homogeneous food supply and its vulnerability to attacks, rather than the spread of fungal infections specifically. Option D is correct. The passage emphasizes the risks of relying on a homogeneous food source and the vulnerability it creates in the face of unforeseen threats like a fungal attack. This makes Statement D the most fitting critical message."
"2968dc03-dd12-4bf1-af21-0d9e93dfd0d6","2020","CSAT","","","","medium","With reference to the above passage, which of the following could be the most rational and practical implications for India? 1. Inter-linking of rivers should be undertaken. 2. A network of dams and canals should be built across the country for proper distribution of water. 3. Farmers should be provided easy loans for digging borewells. 4. Usage of water for agriculture should be regulated by law. 5. Distribution of river water among regions should be regulated by the Union Government. Select the correct answer using the code given below.","1 and 2","2, 4 and 5","1, 3 and 4","2, 3 and 5","A","Statement 1 is correct. It reflects an effort to optimize and efficiently utilize the skewed distribution of water across the country’s rivers, aligning with the passage. Statement 2 is correct. It highlights the need for proper water distribution, a concern raised in the last sentence of the passage, which mentions that millions suffer from droughts and floods. Statement 3 is incorrect. Digging borewells would negatively affect water distribution, making this assumption illogical. Furthermore, the passage does not mention farmers facing difficulties in obtaining credit for digging borewells, so this cannot be inferred. Statement 4 is incorrect. The passage does not address the lack of regulations concerning agricultural water usage, making this assumption invalid. Statement 5 is incorrect. The passage does not attribute the skewed distribution of water to issues of state or federal relations."
"2dff7053-7469-462b-af8b-5d0f2e42148f","2020","CSAT","","","","easy","Which of the following is/are the most rational and logical inference/inferences that can be made from the passage? 1. It is essential to rethink and redefine the economic role of the State in the quest for development. 2. India has not made effective implementation of its policies in social sectors nor made sufficient investments in them. Select the correct answer using the code given below.","1 only","2 only","Both 1 and 2","Neither 1 nor 2","C","Statement 1 is correct. The passage discusses the need to rethink and redefine the economic role of the State in fostering development. This assumption aligns with the passage’s broader discussion of the state’s evolving role in the context of development. Statement 2 is correct. The passage criticizes India’s ineffective implementation of policies in social sectors and insufficient investments. It suggests that policy implementation and adequate funding are essential for achieving development in these areas."
"41093878-144f-4099-8c3b-5e5c6cad399e","2020","CSAT","","","","hard","What is the most logical and crucial message conveyed by the passage?","Urban local bodies must recover costs through user charges.","Urban local bodies are not efficient enough to meet the water requirements of our cities.","Water shortage in our cities is a perennial problem that cannot be solved.","In view of the water crisis in our cities, there is an urgent need to limit the population of cities by adopting an upper limit of population size.","A","Option A is correct. The passage clearly suggests the need to establish financing mechanisms for ULBs to sustain their operations. Levying user charges is identified as one such mechanism. Option B is incorrect. The passage focuses on the absence of proper financing mechanisms to fund infrastructure for water delivery. Inefficiency, on the other hand, implies the presence of funds that are not being utilized effectively, which is not discussed in the passage. Option C is incorrect. The passage's first sentence highlights that sustainable water delivery is achievable with the implementation of appropriate financing mechanisms, indicating that water shortages in cities can be resolved. Option D is incorrect. The passage does not mention overpopulation as a cause of water shortage."
"4f4088ad-3b14-414b-a1c9-4aed0ba2713e","2020","CSAT","","","","easy","With reference to the above passage, the following assumptions have been made: 1. Rich cities only can ensure sustainable delivery of water. 2. Sustainable delivery of water in cities means much more than supplying water to households. Which of the above assumptions is/are valid?","1 only","2 only","Both 1 and 2","Neither 1 nor 2","B","Statement 1 is incorrect. The passage emphasizes the need for proper financing mechanisms to ensure sustainable water delivery. While it mentions that rich cities can afford free water supply, it only implies that less affluent cities need to raise finances to achieve the same, not that sustainable water delivery is impossible for them. Statement 2 is correct. Sustainable water delivery encompasses not only the collection, treatment, and distribution of water but also investments in sewerage infrastructure and treatment plants."
"52c6b894-28e9-4957-aa8c-496b50e379cc","2020","CSAT","","","","medium","On the basis of the above passage, the following assumptions have been made: 1. State should have some institutions to ensure its appropriate role in a digital society. 2. State should ensure that private parties do not violate the citizens’ right to privacy. 3. Digital economy is not compatible with the idea of not violating the citizens’ privacy. Which of the above assumptions is/are valid?","1 and 2","3 only","1 and 3","2 only","A","Statement 1 is correct. The passage states that the state must refrain from infringing on citizens' rights and must also ensure that private parties do not obstruct these rights. To uphold the right to privacy in the digital era, the state would benefit from establishing institutions to monitor its actions and ensure its role in a digital society remains appropriate. Statement 2 is correct. The passage explicitly mentions that the state must actively prevent private parties from obstructing citizens' exercise of their rights. Since the passage focuses on the right to privacy in the digital era, the assumption in Statement 2 is valid. Statement 3 is incorrect. The passage does not state or imply that the digital economy is inherently harmful or incompatible with the protection of citizens' privacy. While the passage acknowledges potential threats to privacy in the digital age, it suggests that these can be addressed with proper state measures. Thus, this assumption is extreme and incorrect."
"5497eac9-640b-418d-a0a2-196364ab9353","2020","CSAT","","","","medium","With refence to the above passage, which of the following is/are the most rational and practical implication/implications? 1. India’s Public Distribution System should be monitored by the Union Government. 2. Girls should be encouraged to delay marriage and first pregnancy. 3. Mothers should be encouraged to breastfeed their children immediately after birth. 4. The supply of safe drinking water and proper sanitation facilities to all should be ensured. 5. Authorities should ensure the vaccination should ensure the vaccination as prescribed. Select the correct answer using the code given below.","1, 2, 3 and 4","2, 3, 4 and 5","1 only","3 and 5 only","B","Statement 1 is incorrect. Merely monitoring the Public Distribution System (PDS) will not directly lead to improved child nutrition. The issue is more complex, involving factors such as maternal health, access to clean water, and broader healthcare interventions. Statement 2 is correct. This statement highlights the connection between maternal and child health. A mother who marries at a younger age and gives birth earlier is more likely to face health challenges that negatively impact the nutrition and health of her child. Delayed childbearing, however, can lead to better health outcomes for both mother and child. Statement 3 is correct. Mothers pass immunity to their babies through immunoglobulins, specific proteins that help transfer immunity. This not only provides essential nutrition but also boosts survival rates among infants, improving their overall health and well-being. Statement 4 is correct. According to UNICEF, less than 50% of India’s population has access to safely managed drinking water. Poor water, sanitation, and hygiene (WASH) services in health facilities contribute to high neonatal mortality rates. Access to clean water and proper sanitation is crucial to prevent diseases and combat malnutrition among children. Statement 5 is correct. The passage emphasizes the impact of poor nutrition and related illnesses on children's health. Vaccination drives are essential for boosting survival rates and overall child health, making it a priority for authorities."
"58833c40-a667-4229-868b-1428e0e74cec","2020","CSAT","","","","easy","With reference to the above passage, the following assumptions have been made: 1. High risks involved in holding maximum water in reservoirs are due to our over-dependence on hydropower projects. 2. Storage capacity of dams should not be fully used before or during monsoon season. 3. Role of dams in flood control is underestimated in India. Which of the above assumptions is/are valid?","1 and 2 only","2 only","3 only","1, 2 and 3","D","Statement 1 is correct. The passage discusses the risks associated with over-dependence on hydropower projects and the high risks of holding maximum water in reservoirs. It is consistent with the concerns raised about managing water resources. Statement 2 is correct. The passage emphasizes the importance of not fully utilizing the storage capacity of dams before or during the monsoon season. This is a valid assumption, as it relates to managing water levels and preventing overflow. Statement 3 is correct. The passage suggests that the role of dams in flood control is often underestimated in India. It points out that dams are crucial in managing floods but their potential is not fully recognized or utilized."
