ID,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
"00d25c4f-7d88-4648-898b-3498e61ccaf4","2014","CSAT","","","","easy","According to the passage, why is it important to promote agricultural research in India?","To predict variations in monsoon patterns and to manage water resources","To make long term investment decisions for economic growth","To facilitate wider adaptability of crops","To predict drought conditions and to recharge aquifers","C","Statement A is incorrect. The passage mentions that agricultural research is needed for flexibility and adaptation to changing conditions, but it does not specifically emphasize predicting variations in monsoon patterns or managing water resources as the primary focus of agricultural research. Statement B is incorrect. The passage stresses the importance of long-term investment in agricultural research and development but does not directly tie it to economic growth as the primary reason for promoting research. Statement C is correct. The passage states that agricultural research is needed to create flexibility in the system to adapt to changing conditions, such as shifting crop locations in response to temperature and water availability. This emphasizes the need for wider adaptability of crops. Statement D is incorrect. While the passage mentions the managed recharge of aquifers as important for drought-proofing, it does not directly link it to the promotion of agricultural research."
"19971633-c489-4fd3-9d88-87158101eabb","2014","CSAT","","","","easy","The transformation that occurred during the audition refers to","the nervousness of Cynthia.","the eruption of the entire room in thunderous applause.","the surprise on the faces of her classmates.","the stunning performance of Cynthia","D","Statement A is incorrect. Nervousness is mentioned at the beginning, but the transformation refers to her performance, not her nervousness. Statement B is incorrect. While the room did erupt in applause, this is the reaction to Cynthia's transformation, not the transformation itself. Statement C is incorrect. The surprise on her classmates' faces is a result of her stunning performance, but the transformation refers to her actual performance, not their surprise. Statement D is correct. The transformation refers to Cynthia's shift from being a shy, nervous girl to stunning everyone with her excellent performance during the audition. This remarkable change is what is meant by ""a remarkable transformation."""
"282d679b-8025-4c11-be62-06e41d118d27","2014","CSAT","","","","easy","Why do we continue to depend on the fossil fuels heavily? 1. Inadequate technological development 2. Inadequate funds for research and development 3. Inadequate availability of alternative sources of energy Select the correct answer using the code given below:","1 only","2 and 3 only","1 and 3 only","1, 2 and 3","D","Statement 1 is correct. The passage mentions that technological development has been slow and inadequate, which has hindered the transition away from fossil fuels. Statement 2 is correct. The passage also points out that government policies have not promoted investments in research and development, which has contributed to the continued dependence on fossil fuels. Statement 3 is correct. The passage highlights that India is well-endowed with renewable energy sources like solar, wind, and biomass, but there has been a lack of technological solutions to harness these resources efficiently, suggesting inadequate availability of alternative energy sources in practice."
"303bbec1-8a12-4455-a5d8-aa8291b6f59e","2014","CSAT","","","","easy","The author’s children held his hands firmly because","they were scared of the barking dogs.","they wanted him to pluck berries.","they saw the whip in the old man’s hand.","the road was uneven","A","Statement A is correct. The passage explicitly mentions that when the stray dog began barking, the author's children stood still and held his hands firmly, indicating they were scared of the barking dog. Statement B is incorrect. There is no indication that the children wanted the author to pluck berries. Statement C is incorrect. There is no mention of the children being scared of the old man’s whip. Statement D is incorrect. The children held their hands firmly in response to the barking dog, not because of the uneven road."
"35b6071d-87af-4c00-a6a0-0573c829ce15","2014","CSAT","","","","easy","According to the passage, in the process globalization the State should have","expanding role","reducing role","statutory role","none of the above roles.","B","Statement A is incorrect. The passage does not support an expanding role of the State; rather, it argues for reducing government intervention. Statement B is correct. The passage clearly emphasizes that globalization advocates for a reduction in the role of the State. It mentions that government interventions are viewed as distortions, and policies should focus on privatization, deregulation, and fiscal prudence by minimizing government expenditure and taxation. This aligns with the idea that the State should have a reducing role in economic activities. Statement C is incorrect. The passage does not mention a statutory role for the State, implying governance through laws or regulations. Instead, it stresses a market-driven approach with minimal state interference. Statement D is incorrect. The passage does not imply that the State should have no role at all; rather, it should have a minimal role in economic activities."
"375bf6f3-3ff8-4931-a6e6-417fa07f8491","2014","CSAT","","","","easy","The author prefers government as the umpire and private sector as players because","Government prescribes norms for a fair play by the private sector.","Government is the ultimate in policy formulation.","Government has no control over private sector players.","None of the above statements is correct in this context.","A","Statement A is correct. According to the passage, the author prefers the government as the umpire and the private sector as players because the government can perform the function of regulation, ensuring a fair and competitive environment in industries like finance and infrastructure. Statement B is incorrect. The passage does not state that the government is the ultimate in policy formulation; rather, it focuses on the government's regulatory role and the private sector's competitive participation. Statement C is incorrect. The passage does not claim that the government has no control over private sector players. Instead, it highlights the government's role as a regulator. Statement D is incorrect. Statement A correctly reflects the reasoning provided in the passage."
"47366202-9c49-463f-9387-3cbd68d74c62","2014","CSAT","","","","easy","The author supports policies which will help","develop economic growth.","better distribution of incomes irrespective of rate of growth.","develop economic growth and redistribute economic gains to those getting left behind.","put an emphasis on the development of the poorest segments of society.","C","Statement A is incorrect. while the passage acknowledges the importance of economic growth, it emphasizes that growth alone is not sufficient to ensure prosperity for all. Statement B is incorrect. the passage does not support income distribution irrespective of growth; rather, it advocates for policies that complement growth by ensuring broader participation and redistribution. Statement C is correct. the passage highlights the need for both economic growth and mechanisms to redistribute gains to those left behind. it stresses that inclusive growth requires ensuring that even the weakest segments benefit from economic progress. Statement D is incorrect. while the passage emphasizes support for the poorest segments, it does so within the broader framework of inclusive growth rather than focusing solely on their development."
"480292e0-b5b7-44ad-9804-f74c2b70371d","2014","CSAT","","","","medium","According to the passage, the basic philosophy of globalization is to","give absolute freedom to producers to determine prices and production.","give freedom to producers to evolve distribution patterns.","give absolute freedom to markets to determine prices, production and employment.","give freedom to producers to import and export.","C","Statement A is incorrect. While the passage discusses giving freedom to producers, it highlights that markets, rather than individual producers, should determine prices and production. Statement B is incorrect. Although distribution patterns are mentioned, the passage focuses on markets having control over prices, production, and employment rather than just distribution. Statement C is correct. The passage explicitly states that the basic philosophy of globalization emphasizes absolute freedom to markets to determine prices, production, and employment. It also mentions that government interventions are seen as distortions, and employment and wages should be governed by market forces without regulatory interference. Statement D is incorrect. The passage acknowledges international trade as part of globalization, but its main emphasis is on the domestic economic policies driven by market forces rather than just import-export freedoms."
"5c3582cc-2ebb-452f-a3f4-7f6da960899d","2014","CSAT","","","","easy","What is the essential message of the passage?","We continue to depend on fossil fuel heavily","Mitigation of the greenhouse gases is imperative","We must invest in research and development","People must change their lifestyle","B","Statement A is incorrect. While the passage mentions our dependence on fossil fuels, it does not make this the essential message. Statement B is correct. The primary message of the passage is that mitigating greenhouse gas emissions is crucial for avoiding the worst impacts of climate change. The passage emphasizes the need for a major shift in energy production and consumption to achieve this. Statement C is incorrect. The passage discusses the need for investment in research and development but within the context of mitigating greenhouse gases, not as the main message. Statement D is incorrect. The passage mentions that mitigating emissions requires lifestyle changes, but the core message revolves around the importance of mitigating greenhouse gases."
"5e163de9-b638-4a0c-b957-579f3bc6f135","2014","CSAT","","","","hard","Consider the following statements: According to the passage, an oil company can make greater profits, if a transparent formula for petrol pricing is announced every fortnight or month, by 1. promoting its sales. 2. undertaking innovation. 3. cutting costs. 4. selling its equity shares at higher prices. Which of the statements given above is/are correct?","1 only","2 and 3","3 and 4","1, 2 and 4","B","Statement 1 is incorrect. The passage does not say that promoting sales is the way an oil company can make greater profits; it talks about innovation and cost-cutting. Statement 2 is correct. The passage clearly mentions that innovation can help an oil company make greater profits under a transparent pricing system. Statement 3 is correct. Cutting costs is another way for an oil company to make greater profits, as stated in the passage. Statement 4 is incorrect. The passage does not mention anything about selling equity shares to increase profits."
