Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CAPF-2023-GAI-001,2023,GAI,General Mental Ability,Logical & Analytical Reasoning,Mental Ability | Logical Reasoning | Analytical Ability,easy,"Pointing towards a photograph Mr. Ajit said, ""She is my father's wife's son's only sister."" What is the relation of the person in the photograph with Mr. Ajit?",Daughter,Mother's sister,Cousin,Sister,D,"**Correct Answer: Option (D) - Sister**

**Context & Concept (General Mental Ability - Logical & Analytical Reasoning):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2023-GAI-002,2023,GAI,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,easy,"Three circles of radius 5 cm each, touch each other. If the points of contact are P, Q and R, then what is the area of the triangle PQR in sq. cm?",25 3 6 \frac{25\sqrt{3}}{6} 6 25 3 ​ ​,25 3 4 \frac{25\sqrt{3}}{4} 4 25 3 ​ ​,25 3 2 \frac{25\sqrt{3}}{2} 2 25 3 ​ ​,25 3 25\sqrt{3} 25 3 ​,B,"**Correct Answer: Option (B) - 25 3 4 \frac{25\sqrt{3}}{4} 4 25 3 ​ ​**

**Context & Concept (Quantitative Aptitude - Basic Numeracy & Quantitative Aptitude):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2023-GAI-003,2023,GAI,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,medium,"The right-angled triangle ABC is such that ∠B = 90°. Point D is picked on BC such that triangles ABC and DBA are similar. If AB ∶ BC = m ∶ n, what is Δ ABC ∶ Δ ABD, where Δ denotes the area of a triangle?",n ∶ m,n 2 ∶ m 2,(m + n) ∶ n,(m + n) 2 ∶ n 2,B,"**Correct Answer: Option (B) - n 2 ∶ m 2**

**Context & Concept (Quantitative Aptitude - Basic Numeracy & Quantitative Aptitude):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2023-GAI-004,2023,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,medium,"On a large ground, there is a straight tall vertical wall of length 28 m. A goat is tied to a point on the ground which is at the middle of the wall, using a rope. If the length of the rope is 21 m, what is the area of the region (in sq. m) around the wall that the goat can access?",847,851,693,654,A,"**Correct Answer: Option (A) - 847**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2023-GAI-005,2023,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,"A rectangular wall is divided into four squares of equal size where there are two rows each having two squares. The top left square is coloured with green. If, including green, there are three colours available and each square is coloured using any one of these three colours such that no two adjacent squares get painted with the same colour; then how many colour combinations are possible?",2,4,6,8,C,"**Correct Answer: Option (C) - 6**

**Context & Concept (Modern History - Indian National Movement):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2023-GAI-006,2023,GAI,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,Which of the following statements about National Emergency is/are correct? 1. A Proclamation of Emergency may be made by the President only when the security of India or any part thereof is threatened by war or external aggression or armed rebellion. 2. The Government of India acquires power to give directions to a State on any matter. 3. The Proclamation of Emergency does not suspend the State legislature. 4. The Proclamation of Emergency can continue for a maximum period of six months at a time only if approved by resolutions of both the Houses of Parliament. Select the correct answer using the code given below:,1 only,1 and 2 only,"1, 2 and 3 only","1,2, 3 and 4 only",D,"**Correct Answer: Option (D) - 1,2, 3 and 4 only**

**Context & Concept (Polity - Indian Constitution & Governance):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2023-GAI-007,2023,GAI,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one of the following statements with regard to the impeachment of a Judge of the Supreme Court of India is not correct?,"A motion addressed to the President, signed by at least 100 members of both the Houses of the Parliament is delivered to the Speaker.","The motion is investigated by Committee of three (The Chief Justice or a judge of the Supreme Court, a Chief Justice of a High Court, and a distinguished jurist.).","If the Committee finds the Judge guilty of misbehaviour or that he suffers from incapacity, the motion together with the report of the Committee is taken up for consideration in the House where the motion is pending.",The Judge will be removed after the President gives his order for removal.,A,"**Correct Answer: Option (A) - A motion addressed to the President, signed by at least 100 members of both the Houses of the Parliament is delivered to the Speaker.**

**Context & Concept (Polity - Indian Constitution & Governance):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2023-GAI-008,2023,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,hard,Which of the following are India's G20 priorities? 1. Green Development 2. Women-led Development 3. Climate Finance 4. Digital Public Infrastructure Select the correct answer using the code given below:,1 and 2 only,"1, 2 and 3 only",3 and 4 only,"1, 2, 3 and 4",D,"**Correct Answer: Option (D) - 1, 2, 3 and 4**

**Context & Concept (Modern History - Indian National Movement):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2023-GAI-009,2023,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,hard,"Which of the following are the objectives of SAARC? 1. To promote the welfare of the peoples of South Asia and to improve the quality of life 2. To promote and strengthen collective self-reliance among the countries of South Asia 3. To contribute to mutual trust, understanding and appreciation of one another's problems 4. To work towards ending cross-border terrorism Select the correct answer using the code given below:",1 and 2 only,"1, 2 and 3 only","1, 2, 3 and 4",3 and 4 only,B,"**Correct Answer: Option (B) - 1, 2 and 3 only**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2023-GAI-010,2023,GAI,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,easy,"Pure, demineralized water, free from all soluble mineral salts is obtained by which of the following method?",Passing water through microfiltration membrane,Calgon's method,Passing water through a cation exchange and an anion exchange Resin Bed,By boiling,C,"**Correct Answer: Option (C) - Passing water through a cation exchange and an anion exchange Resin Bed**

**Context & Concept (Quantitative Aptitude - Basic Numeracy & Quantitative Aptitude):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
