Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CAPF-2014-GAI-001,2014,GAI,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,medium,"Statements I. The Rajya Sabha is not subject to dissolution and the members enjoy a tenure of six years. II. According to Article 83 of the Constitution of India, one-third of members of Rajya Sabha retire every two years.",(a),(b),(c),(d),A,"**Correct Answer: Option (A) - (a)**

**Context & Concept (Polity - Indian Constitution & Governance):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2014-GAI-002,2014,GAI,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,medium,Statements I. Impeachment procedure is a quasi-judicial procedure and the President of India can be impeached only on the grounds of violation of the Constitution. II. The impeachment procedure can be initiated in either House of the Parliament.,(a),(b),(c),(d),B,"**Correct Answer: Option (B) - (b)**

**Context & Concept (Polity - Indian Constitution & Governance):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2014-GAI-003,2014,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,"Statements I. James Prinsep, an officer in the mint of the East India Company, deciphered Brahmi and Kharosthi scripts which were used in the earliest inscriptions and coins. II. James Prinsep found that most of the scripts mentioned a king referred to as Piyadassi—meaning 'pleasant to behold'.",(a),(b),(c),(d),B,"**Correct Answer: Option (B) - (b)**

**Context & Concept (Modern History - Indian National Movement):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2014-GAI-004,2014,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,"Statements I. The rich sculptural tradition of Mathura is distinguished by its principal medium, the white spotted red sandstone. II. The white spotted red sandstone is locally available in Mathura region.",(a),(b),(c),(d),A,"**Correct Answer: Option (A) - (a)**

**Context & Concept (Modern History - Indian National Movement):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2014-GAI-005,2014,GAI,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,medium,"Statements I. The cities of the second urbanization in Indian history are mainly located in the Ganga valley. II. Advanced iron technology, ensuring an agrarian surplus is instrumental to this process of urbanization.",(a),(b),(c),(d),A,"**Correct Answer: Option (A) - (a)**

**Context & Concept (Geography - Physical and Indian Geography):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2014-GAI-006,2014,GAI,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,medium,Statements I. The Doldrums is a low pressure area around the Equator where the prevailing winds are calm. II. Low pressure is caused by the heat at the Equator which makes the air rise and travel both Northwards and Southwards.,(a),(b),(c),(d),A,"**Correct Answer: Option (A) - (a)**

**Context & Concept (Geography - Physical and Indian Geography):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2014-GAI-007,2014,GAI,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,medium,"Statements I. Roaring Forties are strong Westerly winds found in the Southern Hemisphere, generally between the latitudes of 40° and 50°. II. The strong East to West air currents are caused by the combination of air being displaced from the Equator towards the South Pole and the Earth's rotation and there are few landmasses to serve as wind breaks.",(a),(b),(c),(d),D,"**Correct Answer: Option (D) - (d)**

**Context & Concept (Geography - Physical and Indian Geography):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2014-GAI-008,2014,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,Which one of the following statements with regard to the revised ceiling on poll expenditure for elections in India is correct?,₹40 lakh per candidate for all Lok Sabha as well as Assembly Constituencies,₹70 lakh per candidate for all Lok Sabha Constituencies,"₹70 lakh per candidate for Lok Sabha Constituencies for all states except Arunachal Pradesh, Goa and Sikkim",₹70 lakh per candidate for Lok Sabha Constituencies for all states except Union Territories,C,"**Correct Answer: Option (C) - ₹70 lakh per candidate for Lok Sabha Constituencies for all states except Arunachal Pradesh, Goa and Sikkim**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2014-GAI-009,2014,GAI,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,"Which of the following does not relate to the Fundamental Rights as enshrined in the Constitution of India? 1. Free and compulsory education to all children of the age of 6-14 yr. 2. Prohibition of trafficking in human beings and forced labour. 3. Improvement of Public health and prohibition of intoxicating drinks. 4. Promotion of the educational and economic interests of the weaker sections of the people, especially the Scheduled Castes and Scheduled Tribes. Select the correct answer using the codes given below.",1 and 2,2 and 4,Only 3,3 and,D,"**Correct Answer: Option (D) - 3 and**

**Context & Concept (Polity - Indian Constitution & Governance):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2014-GAI-010,2014,GAI,Medieval History,Medieval Indian History,Medieval History | Delhi Sultanate | Mughal Empire | Administration,easy,Which one among the following regarding the Ahadis of the Mughal period is not true?,They were individual troopers,They were placed under a separate Diwan and Bakhshi,They were ordinarily not placed under the Mansabdars,Their salary was at par with the Mansabdars,D,"**Correct Answer: Option (D) - Their salary was at par with the Mansabdars**

**Context & Concept (Medieval History - Medieval Indian History):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
