Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2022-I-GK-001,2022,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,"If the magnification produced by a lens is +2, then the image is:","erect, virtual and smaller than the object.","inverted, real and smaller than the object.","erect, virtual and larger than the object.","inverted, real and larger than the object.",C,"Solution: Concept: Magnification m m m is the ratio of image height to object height, or image distance to object distance: m = h i h o = v u m = \frac{h_i}{h_o} = \frac{v}{u} m = h o ​ h i ​ ​ = u v ​ . A positive m m m indicates an erect and virtual image; a negative m m m indicates an inverted and real image. If ∣ m ∣ > 1 |m| > 1 ∣ m ∣ > 1 , the image is magnified; if ∣ m ∣ < 1 |m| < 1 ∣ m ∣ < 1 , the image is diminished. Explanation: Given m = + 2 m = +2 m = + 2 , which is positive and greater than 1. A positive sign means the image is erect and virtual. A magnitude of 2 means the image is larger than the object (magnified). Therefore, the image is erect, virtual, and larger than the object. This image is formed by a convex lens when the object is placed between the lens and its focal point. Answer: C. erect, virtual and larger than the object. © examsnet.com"
CDS-2022-I-GK-002,2022,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"What is the correct sequence of resistivity of silver, nichrome and glass at room temperature?",S i l v e r < N i c h r o m e < G l a s s Silver < Nichrome < Glass S i l v er < N i c h ro m e < Gl a ss,G l a s s < N i c h r o m e < S i l v e r Glass < Nichrome < Silver Gl a ss < N i c h ro m e < S i l v er,S i l v e r < G l a s s < N i c h r o m e Silver < Glass < Nichrome S i l v er < Gl a ss < N i c h ro m e,N i c h r o m e < S i l v e r < G l a s s Nichrome < Silver < Glass N i c h ro m e < S i l v er < Gl a ss,A,"Solution: Concept: Resistivity ( ρ \rho ρ ) measures how strongly a material resists electric current. It is an intrinsic property. The lower the resistivity, the better the conductor. Explanation: At room temperature, the resistivity values are: • Silver: 1.59 × 1 0 − 8 Ω m 1.59 \times 10^{-8} \ \Omega \text{m} 1.59 × 1 0 − 8 Ω m • Nichrome: 100 × 1 0 − 8 Ω m 100 \times 10^{-8} \ \Omega \text{m} 100 × 1 0 − 8 Ω m • Glass: 9 × 1 0 10 Ω m 9 \times 10^{10} \ \Omega \text{m} 9 × 1 0 10 Ω m Thus, glass has the highest resistivity, followed by nichrome, and silver has the lowest. Therefore, the correct order is: Silver < Nichrome < Glass. Answer: Option A: S i l v e r < N i c h r o m e < G l a s s Silver < Nichrome < Glass S i l v er < N i c h ro m e < Gl a ss © examsnet.com"
CDS-2022-I-GK-003,2022,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,"At the time of short-circuit, the current in the circuit:",reduces substantially.,does not change.,increases heavily.,keeps on fluctuating.,C,"Solution: Concept: A short-circuit occurs when current flows through a path of very low resistance, such as a bare wire. For a fixed voltage, current is inversely proportional to resistance: I ∝ 1 R I \propto \frac{1}{R} I ∝ R 1 ​ . Explanation: In a normal circuit, resistors limit the current flow. During a short-circuit, the load (like a bulb or fan) is bypassed by a low-resistance path. Because resistance drops drastically, the current increases heavily according to Ohm's law: I = V R I = \frac{V}{R} I = R V ​ . This sudden surge can cause overheating, sparks, or damage. Hence, the current does not reduce, stay constant, or fluctuate – it rises sharply. Answer: C. increases heavily. © examsnet.com"
CDS-2022-I-GK-004,2022,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Which one of the following statements is not correct?,An electric motor converts electrical energy into mechanical energy.,An electric generator works on the principle of electromagnetic induction.,The magnetic field at the centre of a long circular coil carrying current will be parallel straight lines.,A wire with a green insulation is usually the live wire of an electric supply.,D,"Solution: Concept: Identify the incorrect statement about electrical devices or wiring. Explanation: Check each option one by one. Option A: An electric motor converts electrical energy into mechanical energy using magnetic force on a current‑carrying coil. This is correct. Option B: An electric generator works on the principle of electromagnetic induction (Faraday’s law). This is correct. Option C: Inside a long circular coil carrying current, the magnetic field lines are parallel and straight near the centre. This is correct. Option D: In standard household wiring, a wire with green insulation is the Earth wire, not the live wire. The live wire is usually brown (or red). This statement is incorrect. Answer: Option D is not correct. © examsnet.com"
CDS-2022-I-GK-005,2022,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,A boy completes one round of a circular track of diameter 200 m in 30 s. What will be the displacement at the end of 3 minutes and 45 seconds?,50 m,100 m,200 m,236 m,C,"Solution: Concept: Displacement is the shortest distance between the initial and final positions. For circular motion, after every complete revolution, the initial and final points coincide, so displacement is zero. Explanation: Time for one complete revolution, T = 30 T = 30 T = 30 s. Total journey time: 3 3 3 min 45 45 45 s = 225 = 225 = 225 s. Number of revolutions: n = 225 30 = 7.5 n = \dfrac{225}{30} = 7.5 n = 30 225 ​ = 7.5 . This means 7 7 7 full revolutions and a half revolution. Each full revolution ends at the start point, so displacement for 7 7 7 revolutions is zero. For the final half revolution, the boy travels from one end of the diameter to the opposite end. The shortest distance between these two points equals the diameter of the track: 200 200 200 m. Hence the net displacement after 3 3 3 min 45 45 45 s is 200 200 200 m. Answer: 200 200 200 m (Option C). © examsnet.com"
CDS-2022-I-GK-006,2022,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,What happens to the gravitational force between two objects if the mass of one object is doubled and the distance between them is also doubled?,The force would remain the same,The force would be doubled,The force would be halved,The force would increase by a factor of 4,C,"Solution: Concept: Newton's law of gravitation states that the gravitational force between two objects is directly proportional to the product of their masses and inversely proportional to the square of the distance between them. Explanation: Let the initial masses be m m m and m m m , and the initial distance be r r r . The initial force is F = G ⋅ m ⋅ m r 2 F = \frac{G \cdot m \cdot m}{r^2} F = r 2 G ⋅ m ⋅ m ​ . After changes, one mass is doubled to 2 m 2m 2 m and the distance is doubled to 2 r 2r 2 r . The new force is F ′ = G ⋅ m ⋅ ( 2 m ) ( 2 r ) 2 = 2 G m 2 4 r 2 = 1 2 ⋅ G m 2 r 2 = 1 2 F F' = \frac{G \cdot m \cdot (2m)}{(2r)^2} = \frac{2G m^2}{4r^2} = \frac{1}{2} \cdot \frac{G m^2}{r^2} = \frac{1}{2}F F ′ = ( 2 r ) 2 G ⋅ m ⋅ ( 2 m ) ​ = 4 r 2 2 G m 2 ​ = 2 1 ​ ⋅ r 2 G m 2 ​ = 2 1 ​ F . Thus the force becomes half of its original value. Answer: The force would be halved (option C). © examsnet.com"
CDS-2022-I-GK-007,2022,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,The number of moles of oxygen gas used in the complete combustion of 1 mole of glucose is:,1,3,6,12,C,"Solution: Concept: Combustion of glucose is a reaction with oxygen that yields carbon dioxide and water. Explanation: The balanced chemical equation for the complete combustion of glucose is: C 6 H 12 O 6 + 6 O 2 → 6 C O 2 + 6 H 2 O \mathrm{C}_6\mathrm{H}_{12}\mathrm{O}_6 + 6\mathrm{O}_2 \rightarrow 6\mathrm{CO}_2 + 6\mathrm{H}_2\mathrm{O} C 6 ​ H 12 ​ O 6 ​ + 6 O 2 ​ → 6 CO 2 ​ + 6 H 2 ​ O From this equation, 1 mole of glucose reacts with 6 moles of oxygen gas. Thus, the oxygen gas required per mole of glucose is exactly 6 moles. Answer: 6 © examsnet.com"
CDS-2022-I-GK-008,2022,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one of the following is not an example of an oxidation reaction?,The taste of butter changes if left for a longer period,A white substance is formed when an aqueous solution of barium chloride is mixed with sodium sulphate solution,A reddish-brown powder gets coated on articles made of iron,Wine gets sour with time,B,"Solution: Concept: Oxidation is a reaction involving addition of oxygen or removal of hydrogen. Explanation: Option A: Butter changes taste when left in air – this is oxidation. Butter contains fats that react with oxygen, becoming rancid. Option B: Mixing B a C l 2 \mathrm{BaCl}_2 BaCl 2 ​ (aq) and N a 2 S O 4 \mathrm{Na}_2\mathrm{SO}_4 Na 2 ​ SO 4 ​ (aq) gives a white precipitate of B a S O 4 \mathrm{BaSO}_4 BaSO 4 ​ . This is a double displacement reaction, not an oxidation reaction. No transfer of oxygen or hydrogen occurs. Option C: Iron articles get a reddish‑brown coating – this is rusting. Iron reacts with oxygen and moisture, forming hydrated iron(III) oxide. This is oxidation. Option D: Wine turns sour over time due to exposure to air. Aerobic bacteria oxidise the alcohol in wine, converting it to acetic acid. This is oxidation. Thus, only option B is not an oxidation reaction. Answer: Option B © examsnet.com"
CDS-2022-I-GK-009,2022,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Methanoic acid is normally found in:,Muscles,Urine,Ant stings,Human brain,C,"Solution: Concept: Methanoic acid is the simplest carboxylic acid, also known as formic acid. Explanation: Methanoic acid is naturally present in the venom of certain ants. Its chemical formula is H C O O H \mathrm{HCOOH} HCOOH . When injected through an ant sting, it causes a burning sensation. To neutralize the acidic effect, a mild base such as baking soda or soap is applied. In low concentrations, methanoic acid is an effective antibacterial agent and is even used as a food preservative. However, at high concentrations it becomes toxic. The most common natural source of methanoic acid is the sting of ants, especially from the Formicidae family. Answer: C. Ant stings © examsnet.com"
CDS-2022-I-GK-010,2022,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,What is the number of moles of 'He' in 104 g of helium gas?,52,26,13,6.5,B,"Solution: Concept: The number of moles is calculated by dividing the given mass of a substance by its molar mass. Explanation: Helium gas ( H e \mathrm{He} He ) has an atomic mass of 4 g / m o l 4\ \mathrm{g/mol} 4 g/mol . We are given 104 g 104\ \mathrm{g} 104 g of helium gas. The formula for moles is: Number of moles = Given mass (g) Molar mass (g/mol) \text{Number of moles} = \dfrac{\text{Given mass (g)}}{\text{Molar mass (g/mol)}} Number of moles = Molar mass (g/mol) Given mass (g) ​ . Substitute the values: 104 g 4 g / m o l = 26 m o l \dfrac{104\ \mathrm{g}}{4\ \mathrm{g/mol}} = 26\ \mathrm{mol} 4 g/mol 104 g ​ = 26 mol . Therefore, 104 g 104\ \mathrm{g} 104 g of helium contains 26 26 26 moles. Answer: 26 26 26 moles (Option B). © examsnet.com"
