ID,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
"f8c929a6-1ede-4ba7-aef2-d2073a90b3a3","2025","GS","Ancient History","Indus Valley Civilisation","Ancient Indian irrigation techniques | Medieval Indian water management systems | Araghatta irrigation technology | History of irrigation in India | Traditional water lifting devices in India","easy","The irrigation device called 'Araghatta' was","a water bag made of leather pulled over a pulley","a large wheel with earthen pots tied to the outer ends of its spokes","a larger earthen pot driven by bullocks","a large water bucket pulled up by rope directly by hand","B","The Araghatta was an ancient Indian irrigation device consisting of a large wheel with earthen pots fixed around its rim. As the wheel rotated—usually powered by animals or humans—the pots dipped into a water source and lifted water for irrigation. This mechanism is distinct from leather bags or simple buckets pulled by hand and represents early mechanical water-lifting technology. ![Araghatta](https://d39jluplm5thpx.cloudfront.net//araghatta_0957471c3a.jpg)"
"a5621541-d88f-4cac-bc0f-8e554c1d0a7f","2025","GS","Ancient History","Mauryan Empire","Ashokan Administration | Mauryan Empire Administration | Pradesika Rajuka Yukta Officers | Ancient Indian Administration | Mauryan Empire Officers","medium","Ashokan inscriptions suggest that the 'Pradesika', 'Rajuka' and 'Yukta' were important officers at the","village-level administration","district-level administration","provincial administration","level of the central administration","B","✅ Ashokan inscriptions mention 'Pradesika', 'Rajuka', and 'Yukta' as important officers at the district (Pradesa) level. * 'Pradesika' managed the district administration. * 'Rajuka' handled revenue and judicial matters. * 'Yukta' was a subordinate official involved in administration and record-keeping."
"2e3b1c75-6dc4-470a-ba88-df266c7339f2","2025","GS","Ancient History","Gupta Empire","Fa-Hien (Faxian) India visit | Chandragupta II reign | Ancient Indian History | Chinese Buddhist Pilgrims India | Gupta Dynasty","easy","Fa-hien (Faxian), the Chinese pilgrim, travelled to India during the reign of","Samudragupta","Chandragupta II","Kumaragupta I","Skandagupta","B","The correct answer is **B. Chandragupta II**. Fa-hien (Faxian), the Chinese Buddhist pilgrim, visited India during the reign of Chandragupta II (also known as Chandragupta Vikramaditya) of the Gupta dynasty. He arrived around the early 5th century CE, seeking Buddhist texts and studying the practices of Buddhism in India. His travel accounts provide valuable information about Gupta India’s society, administration, and Buddhism. The other rulers listed do not align with the period of Fa-hien’s visit."
"b721a3b6-825e-4826-b1c0-8b46c5be57dd","2025","GS","Ancient History","Early Cholas","Rajendra I Chola Srivijaya invasion | Chola dynasty maritime expeditions | Srivijaya kingdom history | Medieval Indian military history | Rajendra Chola Southeast Asia campaigns","easy","Who among the following led a successful military campaign against the kingdom of Srivijaya?","Amoghavarsha (Rashtrakuta)","Prataparudra (Kakatiya)","Rajendra I (Chola)","Vishnuvardhana (Hoysala)","C","The correct answer is **C. Rajendra I (Chola).** Rajendra Chola I, son of Rajaraja Chola I, led a famous naval expedition against the Srivijaya kingdom around 1025 CE. Srivijaya was a powerful maritime empire controlling the Malay Peninsula, Sumatra, Java, and nearby islands. Rajendra I’s campaign asserted Chola naval dominance in the region and secured control over important sea trade routes. The other rulers listed did not conduct campaigns against Srivijaya: * Amoghavarsha (Rashtrakuta) focused mainly on the Deccan region. * Prataparudra (Kakatiya) ruled much later and was centered in the Deccan. * Vishnuvardhana (Hoysala) focused on South Indian affairs."
"60be59ef-69b4-433f-a4b5-5e514f8bc131","2025","GS","Ancient History","Janapadas and Mahajanapadas","Ancient Indian History (600-322 BC) | Mahajanapadas Geography | Ancient India Rivers | Asmaka Mahajanapada | Kamboja Mahajanapada | Avanti Mahajanapada | Kosala Mahajanapada","hard","With reference to ancient India (600–322 BC), consider the following pairs: Territorial region – River flowing in the region I. Asmaka : Godavari II. Kamboja : Vipas III. Avanti : Mahanadi IV. Kosala : Sarayu How many of the pairs given above are correctly matched?","Only one","Only two","Only three","All the four","B","**Pair 1 is correct:** Asmaka (or Assaka) was the southernmost Mahajanapada, located in the Deccan region on the banks of the Godavari river. **Pair 2 is incorrect:** Kamboja was located in the extreme **north-west** (modern-day Afghanistan and Kashmir). The Vipas (Beas) river flows through Punjab, which is geographically distinct and east of the Kamboja region. **Pair 3 is incorrect:** Avanti was in western Madhya Pradesh (Malwa region). The main rivers flowing through it were the **Kshipra** and **Vetravati**, not the Mahanadi (which flows through Odisha and Chhattisgarh). **Pair 4 is correct:** Kosala was a Mahajanapada in present-day eastern Uttar Pradesh. Its capital, Ayodhya, is situated on the banks of the Sarayu river."
"1bf10f03-5d6a-4020-a5ab-906524da00b8","2025","GS","Art & Culture","Art and Architecture","Indus Valley Civilization Art and Architecture | Mohenjo-daro Archaeological Site | Bronze Casting Techniques in Ancient India | Dancing Girl of Mohenjo-daro | Ancient Indian History","easy","The famous female figurine known as 'Dancing Girl', found at Mohenjo-daro, is made of","Carnelian","Clay","Bronze","Gold","C","The **'Dancing Girl'** of Mohenjo-daro is a celebrated example of **Indus Valley Civilization art**, reflecting high craftsmanship in metalwork. The **Dancing Girl** is made of **bronze**, created using the **lost-wax casting method**. ![DG](https://d39jluplm5thpx.cloudfront.net//Dancing_girl_statue_8b83edd652.png)"
"7e597927-65b3-49de-900b-0a18df7810df","2025","GS","Art & Culture","Indian Music","Gandharva Mahavidyalaya | Vishnu Digambar Paluskar | Indian classical music history | Music education in India | Historical music institutions in India","hard","The first Gandharva Mahavidyalaya, a music training school, was set up in 1901 by Vishnu Digambar Paluskar in","Delhi","Gwalior","Ujjain","Lahore","D","The first Gandharva Mahavidyalaya was established in Lahore in 1901 by Pandit Vishnu Digambar Paluskar, a pioneer of Hindustani classical music. His aim was to democratize music education, taking it out of the gharana tradition (restricted to hereditary families) and making it accessible to the general public through institutional training. Later, branches were opened in other cities like Bombay and Delhi, greatly influencing the spread of classical music in modern India."
"d995b433-f6f0-451d-8b6a-f04c0aef1196","2025","GS","Economy","Infrastructure and Investment Models in India","Petroleum and Natural Gas Regulatory Board (PNGRB) Act | Regulation of petroleum and natural gas sector in India | Downstream petroleum sector regulation | Natural gas regulation in India | Energy sector regulatory bodies in India","hard","Consider the following activities: I. Production of crude oil II. Refining, storage and distribution of petroleum products III. Marketing and sale of petroleum products IV. Production of natural gas How many of the above activities are regulated by the Petroleum and Natural Gas Regulatory Board in our country?","Only one","Only two","Only three","All the four","B","The Petroleum and Natural Gas Regulatory Board (PNGRB) regulates **downstream activities** like storage, distribution, and marketing—not **upstream activities** like production. ❌ **I. Production of crude oil – Not regulated** * This is an upstream activity regulated by the Ministry of Petroleum & Natural Gas and Directorate General of Hydrocarbons (DGH), not PNGRB. ✅ **II. Refining, storage and distribution – Partially regulated** * **Storage** and **distribution** are regulated by PNGRB. * **Refining** is generally **not directly regulated**, though PNGRB may set standards affecting it. ✅ **III. Marketing and sale of petroleum products – Regulated** * PNGRB **authorizes entities** to market notified petroleum products and natural gas. ❌ **IV. Production of natural gas – Not regulated** * Like crude oil, it’s an **upstream activity**, **not under PNGRB**."
"7453ee58-645c-4349-8d09-1c0a355c5024","2025","GS","Economy","Public Finance in India","15th Finance Commission recommendations | Finance Commission of India (Article 280) | Fiscal federalism in India | Union-State financial relations | Tax devolution to states","hard","Which of the following statements with regard to recommendations of the 15th Finance Commission of India are correct? I. It has recommended grants of ₹4,800 crores from the year 2022–23 to the year 2025–26 for incentivizing States to enhance educational outcomes. II. 45% of the net proceeds of Union taxes are to be shared with States. III. ₹45,000 crores are to be kept as performance-based incentive for all States for carrying out agricultural reforms. IV. It reintroduced tax effort criteria to reward fiscal performance. Select the correct answer using the code given below.","I, II and III","I, II and IV","I, III and IV","II, III and IV","C","The **15th Finance Commission** made recommendations to promote better fiscal discipline, education, and agriculture reforms, while adjusting tax devolution among states. ✅ **Statement I: Correct** 4,800 crores were recommended (2022–23 to 2025–26) to **incentivize states for improving educational outcomes**. ❌ **Statement II: Incorrect** The Commission recommended **41%** of Union taxes to be shared with states, **not 45%**. ✅ **Statement III: Correct** It proposed a ₹45,000 crore performance-based incentive for states to implement agricultural reforms. ✅ **Statement IV: Correct** It **reintroduced the 'tax effort' criterion**, rewarding states that better **mobilize revenue** in relation to their GSDP."
"25ea0c3a-4429-4c69-98e6-baccc3ac22df","2025","GS","Economy","","Ethanol production by country | Ethanol feedstock comparison (Brazil vs USA) | Brazil ethanol production | United States of America ethanol production | Biofuel production","hard","Consider the following statements: Statement I: Of the two major ethanol producers in the world, i.e., Brazil and the United States of America, the former produces more ethanol than the latter. Statement II: Unlike in the United States of America where corn is the principal feedstock for ethanol production, sugarcane is the principal feedstock for ethanol production in Brazil. Which of the statements given above are correct?","Both Statement I and Statement II are correct and Statement II explains Statement I","Both Statement I and Statement II are correct but Statement II does not explain Statement I","Statement I is correct but Statement II is not correct","Statement I is not correct but Statement II is correct","D","Ethanol is a biofuel produced mainly by fermenting sugars found in crops like **corn** and **sugarcane**, with the USA and Brazil being the top global producers—each using a different primary feedstock. ❌ **Statement I: Incorrect** * The **United States** is the **largest ethanol producer**, not Brazil. ✅ **Statement II: Correct** * **USA** uses **corn**; **Brazil** uses **sugarcane** as the primary feedstock for ethanol."
