ID,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
"b3d114af-2402-466d-bf89-2975d332b3bb","2014","GS","Ancient History","Janapadas and Mahajanapadas","Ancient India | Buddhism | Mahajanapadas | Kosala Kingdom | Magadha Kingdom","hard","Which of the following Kingdoms were associated with the life of the Buddha? 1. Avanti 2. Gandhara 3. Kosala 4. Magadha Select the correct answer using the code given below.","1, 2 and 3","2 and 4","1, 3 and 4 only","3 and 4","D","**Statement 1 is Incorrect:** Although King Pradyota of Avanti was a contemporary of the Buddha and invited him to visit, the Buddha never traveled to Avanti personally; he sent his disciple Mahakaccana to preach there instead. **Statement 2 is Incorrect:** Gandhara was located in the far northwest of the Indian subcontinent (modern-day Pakistan and Afghanistan); the Buddha's travels and teachings were confined to the middle Gangetic plain, and he never visited Gandhara during his lifetime. **Statement 3 is Correct:** The Buddha spent a significant portion of his life in the Kingdom of Kosala, particularly in its capital Shravasti, where he delivered many discourses at the Jetavana monastery. His birthplace, Lumbini, was also associated with the Kosalan sphere of influence. **Statement 4 is Correct:** Magadha was central to the Buddha's life as he attained enlightenment at Bodh Gaya and frequently preached at Rajgir, the capital of Magadha, under the patronage of Kings Bimbisara and Ajatashatru."
"12249045-341a-4a72-855d-9e3fbc235a1c","2014","GS","Art & Culture","Other Aspects of Indian Culture","Saka Era | Indian National Calendar | Gregorian Calendar | Calendar Conversion | Chaitra 1","hard","Chaitra 1 of the national calendar based on the Saka Era corresponds to which one of the following dates of the Gregorian calendar in a normal year of 365 days?","22 March or 21st March","15th May or 16th May","31st March or 30th March","21st April or 20th April","A","In a leap year, Chaitra has 31 days and Chaitra 1 coincides with March 21. In a normal year Chairta 1 coincides with March 22. The Saka era calendar, also known as the Shaka calendar or the Indian national calendar, is a solar calendar used alongside the Gregorian calendar in India. It is based on the Saka era, believed to have begun in 78 CE."
"8ed0d4b7-8c98-48a0-a1cd-c9b5fa044df5","2014","GS","Art & Culture","Indian Handicrafts","Indian Traditional Textiles | Handloom Sarees | Textile Industry in India | Chanderi Sarees | Kanjeevaram Sarees","hard","Consider the following towns of India: 1. Bhadrachalam 2. Chanderi 3. Kancheepuram 4. Karnal Which of the above are famous for the production of traditional sarees / fabric?","1 and 2 only","2 and 3 only","1, 2 and 3","1, 3 and 4","B","**Statement 1 is Incorrect:** Bhadrachalam, located in Telangana, is primarily known as a major pilgrimage site for the Sri Sita Ramachandra Swamy Temple and is not a recognized hub for traditional saree or fabric production. **Statement 2 is Correct:** Chanderi in Madhya Pradesh is world-famous for its traditional Chanderi sarees and fabrics, which are characterized by their lightweight feel, sheer texture, and fine zari work on silk and cotton. **Statement 3 is Correct:** Kancheepuram in Tamil Nadu is renowned for its hand-woven Kancheepuram silk sarees, distinguished by their heavy silk, contrasting borders, and traditional temple-inspired motifs. **Statement 4 is Incorrect:** Karnal in Haryana is known for its agricultural importance, particularly rice production, and as the home of the National Dairy Research Institute (NDRI), rather than for traditional textile manufacturing."
"31cbf140-b7ce-4e07-95c1-6a862fa8cdcd","2014","GS","Art & Culture","Art and Architecture","Mughal Architecture | Akbar's Religious Policies | Ibadat Khana | Fatehpur Sikri | Religious Tolerance","medium","Ibadat Khana at Fatehpur Sikri was","the mosque for the use of Royal Family","Akbar’s private prayer chamber","the hall in which Akbar held discussions with scholars of various religions.","the room in which the nobles belonging to different religions gathered to discuss religious affairs.","C","The **Ibadat Khana** (House of Worship) was a meeting house built in **1575 AD** by the Mughal Emperor **Akbar** at his capital, **Fatehpur Sikri**. * **Initial Purpose:** It was originally intended as a place for Sunni Muslim scholars to gather and discuss theological matters. * **Universal Discussions:** In 1578 AD, Akbar opened the doors of the Ibadat Khana to scholars of all religions—including Hindus, Jains, Christians (Jesuits), and Zoroastrians—after becoming disillusioned with the narrow-mindedness and conflicts among the orthodox Muslim clergy. * **Significance:** These debates took place on Thursday evenings. The interactions with various religious leaders led Akbar to believe that truth could be found in all religions, eventually leading to the formulation of **Din-i-Ilahi** (a syncretic ethical code)."
"905a4dcf-a7f8-4224-a311-56ca3ef2f838","2014","GS","Art & Culture","Indian Dance","Indian Classical Dance Forms | Folk Dance Forms of India | Dance and Music of India | Art and Culture of India | UPSC Prelims Art and Culture","medium","Consider the following pairs 1. Garba : Gujarat 2. Mohiniattam : Odisha 3. Yakshagana : Karnataka Which of the pairs given above is/are correctly matched?","1 only","2 and 3 only","1 and 3 only","1, 2 and 3","C","**Statement 1 is correct:** Garba is a traditional folk dance from Gujarat, performed especially during the Navratri festival in honour of Goddess Durga. **Statement 2 is incorrect:** Mohiniyattam is a classical dance form of Kerala, not Odisha. It is known for its graceful, feminine movements and is performed solo by women. **Statement 3 is correct:** Yakshagana is a traditional theatre form from Karnataka, combining dance, music, dialogue, and elaborate costumes to depict mythological stories."
"e2482c63-a1cd-4dd2-bcf3-e0bb02c79646","2014","GS","Art & Culture","Religions in India","Buddhist Architecture | Buddhist Monasteries in India | Himachal Pradesh History | Ladakh History | Buddhist Culture in India","hard","With reference to Buddhist history, tradition and culture in India. Consider the following pairs: |Famous Shrine|Location| |-- |--| |1. Tabo monastery and temple complex | Spiti Valley| |2. Lhotsava Lhakhang temple|Nako Zanskar Valley| |3. Alchi temple complex | Ladakh| Which of the pairs given above is/are correctly matched?","1 only","2 and 3 only","1 and 3 only","1, 2 and 3","C","**Pair 1 is correctly matched:** Tabo Monastery is located in the Tabo village of Spiti Valley, Himachal Pradesh, northern India. **Pair 2 is incorrectly matched:** Nako is a village in the Himalayas of northern India, located near the Indo-China border in the Trans-Himalayan region of Kinnaur district in Himachal Pradesh. Nako Lake is a prominent feature here, where it borders the village. Nako Monastery, dated to 1025, is located in the village, as well as several other Buddhist chortens. **Pair 3 is correctly matched:** Alchi Monastery or Alchi Gompa is a Buddhist monastery, known more as a monastic complex (chos-'khor) of temples in Alchi village in the Leh District, of the Indian state under the Ladakh Autonomous Hill Development Council of Jammu and Kashmir."
"d13610aa-05ca-4dad-a038-27c1822ba684","2014","GS","Art & Culture","Temple Architecture","Hindu Temple Architecture | Panchayatan Style | Temple Construction | Indian Art and Culture | Religious Architecture","medium","With reference to the cultural history of India, the term ‘Panchayatan’ refers to","an assembly of village elders","a religious sect","a style of temple construction","an administrative functionary","C","Panchayatan (from Sanskrit: pañcha = five + āyatana = dwelling or shrine) refers to a style of temple architecture in which the main shrine is surrounded by four subsidiary shrines at the four corners of the temple platform. This layout symbolizes the worship of five deities (Panchadevata), typically: - Shiva - Vishnu - Shakti (Devi) - Surya (Sun) - Ganesha or Skanda It was popularized during the Gupta period and became a hallmark of Nagara-style temple architecture in North India."
"0f53c9f7-e794-4fc3-a0e1-2e355d7a70c2","2014","GS","Art & Culture","Indian Dance","Sattriya Dance | Assamese Culture | Vaishnavism | Classical Dance Forms of India | Bhakti Movement","hard","With reference to the famous Sattriya dance, consider the following statements: 1. Sattriya is a combination of music, dance and drama. 2. It is a centuries-old living tradition of Vaishnavites of Assam. 3. It is based on classical Ragas and Talas of devotional songs composed by Tulsidas, Kabir and Mirabai. Which of the statements given above is /are correct?","1 only","1 and 2 only","2 and 3 only","1, 2 and 3","B","Sattriya originated in Sattra, a monastery, as a part of neo-Vaishnavite movement started by Srimanta Sankardev in the 15th Century. He propagated the 'ek sharan Naama dharma' (chanting the name of one God devotedly). **Statement 1 is correct:** Sattriya is indeed a combination of music, dance, and drama. It incorporates storytelling through movement and expressions. **Statement 2 is correct:** Sattriya has a rich history and is a living tradition practiced for centuries by Vaishnavites of Assam. **Statement 3 is incorrect:** While devotional in nature, Sattriya dance is based on compositions by Sankardeva and other Assamese saints, not Tulsidas, Kabir, and Mirabai who belonged to different Bhakti traditions. Sattriya uses its own distinct Ragas and Talas."
"7cadc4a3-4a40-4552-8e37-cf3393710e56","2014","GS","Art & Culture","Indian Handicrafts","Changpa Community | Ladakh Culture | Pashmina Wool | Scheduled Tribes of India | Indian Geography","hard","With reference to ‘Changpa’ community of India, consider the following statement: 1. They live mainly in the State of Uttarakhand. 2. They rear the Pashmina goats that yield fine wool. 3. They are kept in the category of Scheduled Tribes. Which of the statements given above is/are correct?","1 only","2 and 3 only","3 only","1, 2 and 3","B","**Statement 1 is incorrect:** The Changpa community is not found primarily in Uttarakhand. They are mainly concentrated in the Changtang region, a high-altitude plateau that stretches across parts of Ladakh (India) and the Tibet Autonomous Region (China). **Statement 2 is correct:** The Changpa are traditionally semi-nomadic pastoralists. They are well-known for rearing Changthangi goats, a special breed known for their fine wool, also called Pashmina. This wool is prized for its warmth, softness, and luxury. **Statement 3 is correct:** The Changpa community is indeed recognized as a Scheduled Tribe in India. This classification provides them with certain social and legal protections under the Indian Constitution. Hence, statements 2 and 3 are correct."
"964fa7a6-ef40-4394-980a-34764be83d84","2014","GS","Art & Culture","Bhakti Movement | Religions in India","Indian Religious Traditions | Bhakti Movement | Saints and Philosophers | Kabir | Vallabhacharya | Madhvacharya | Pushtimarg | Dvaita Philosophy","hard","Consider the following statements: 1. ‘Bijak’ is a composition of the teachings of Saint Dadu Dayal. 2. The Philosophy of PushtiMarg was propounded by Madhvacharya. Which of the statements given above is/are correct?","1 only","2 only","Both 1 and 2","Neither 1 nor 2","D","**Statement 1 is incorrect:** This is a collection of the teachings of Kabir, a 15th-century Indian mystic poet and philosopher. It is not associated with Saint Dadu Dayal. **Statement 2 is incorrect:** This philosophy was propounded by Vallabhacharya, not Madhvacharya. Madhvacharya is known for his Dvaita philosophy, which emphasizes the duality of existence. Therefore, both statements are incorrect."
"2d965b31-5d2c-4173-8201-57bca15a48a5","2014","GS","Art & Culture","Indian Philosophy","Indian Philosophy | Six Systems of Indian Philosophy | Hindu Philosophy | Orthodox Schools | Lokayata | Kapalika","easy","Which one of the following pairs does not form part of the six systems of Indian Philosophy?","Mimamsa and Vedanta","Nyaya and Vaisheshika","Lokayata and Kapalika","Sankhya and Yoga","C","**Mimamsa and Vedanta:** These are both orthodox schools of Hindu philosophy within the six systems. **Nyaya and Vaisheshika:** These are also part of the six orthodox systems, known for their focus on logic and epistemology. **Sankhya and Yoga:** These are considered two of the six orthodox systems, with Sankhya focusing on dualism and Yoga on achieving liberation through practices like meditation. **Lokayata:** This was a materialistic philosophy that is not considered part of the six orthodox systems of Hindu philosophy. It emphasized materialism and scepticism towards spiritual concepts. **Kapalika:** While the exact nature and origin of Kapalika are debated, it's generally not considered among the six orthodox systems. It's associated with tantric practices and rituals that deviate from the mainstream Hindu philosophy. Therefore, Lokayata and Kapalika are not part of the six established systems of Indian philosophy."
"44810900-be56-4752-9406-eecf8e67c175","2014","GS","Art & Culture","Other Aspects of Indian Culture","Martial Arts | Indian Culture | Kerala Culture | Kalaripayattu | Ancient Indian Traditions","hard","With reference to India’s culture and tradition, what is ‘Kalaripayattu’?","It is an ancient Bhakti cult of Shaivism still prevalent in some parts of South India","It is an ancient style bronze and brass work still found in southern part of Coromandel area","It is an ancient form of dance-drama and a living tradition in the northern part of Malabar","It is an ancient martial art and a living tradition in some parts of South India","D","Kalaripayattu is an ancient Indian martial art that originated in Kerala, a state on the southwestern coast of India. It's considered one of the oldest and most scientific martial arts in the world, with a rich history and tradition."
"bc1ac397-f829-4a97-b0fc-d2bb091740d0","2014","GS","Art & Culture","Indian Music","Manganiyars | Folk Music | Rajasthan | Musical Tradition | Indian Music","hard","A community of people called Manganiyars is well-known for their -","martial arts in North-East India","musical tradition in North-West India","classical vocal music in South India","pietra dura tradition in Central India","B","The Manganiyars are professional Muslim folk musicians belonging to Jaisalmer, Barmer, parts of Jalore, Bikaner and Jodhpur districts in Western Rajasthan. Like other hereditary caste musicians, they cultivate a close relationship with their patrons. For generations, they provide musical service to their patrons to receive cattle, camels, goats or cash as a gift. On the other side, they function as record keepers and keep the different family histories alive through their songs, based on pure oral tradition."
"f41daad7-0a79-4ef2-9865-3f490ece4825","2014","GS","Art & Culture","Art and Architecture","Indian Art and Culture | Buddhist Art | Hindu Sculpture | Rock-Cut Architecture | Ajanta Caves | Mamallapuram | Udayagiri Caves","hard","With reference to the Indian history of art and culture, consider the following pairs: |Famous work of sculpture|Site| |-- |--| |1. A grand image of Buddha’s Mahaparinirvana with numerous celestial musicians above and the sorrowful figures of his followers below|Ajanta| |2. A huge image of Varaha Avatar (boar incarnation) of Vishnu, as he rescues Goddess Earth from the deep and chaotic waters, sculpted on rock|Mount Abu| |3. “Arjuna’s Penance” /”Descent of Ganga” sculpted on the surface of huge boulders|Mamallapuram| Which of the pairs given above is/ are correctly matched?","1 and 2 only","3 only","1 and 3 only","1, 2 and 3","C","**Pair 1 is correctly matched:** The Ajanta Caves, located in Maharashtra, are famous for their Buddhist rock-cut sculptures and paintings, including the grand image of Buddha's Mahaparinirvana in Cave 26. **Pair 2 is not correctly matched:** The huge image of Varaha Avatar of Vishnu is sculpted on the rock at Udayagiri Caves, near Vidisha in Madhya Pradesh, not at Mount Abu. **Pair 3 is correctly matched:** Mamallapuram, also known as Mahabalipuram, is famous for its rock-cut sculptures, including the iconic ""Arjuna's Penance"" or ""Descent of Ganga"" carved on two massive boulders."
"f755fc44-b53c-4507-9562-588aaf9196ca","2014","GS","Art & Culture","Indian Languages","Classical Languages of India | Indian Languages | Government Recognition of Languages | Cultural Heritage | National Education Policy 2020","medium","Consider the following languages: 1. Gujarati 2. Kannada 3. Telugu Which of the above has/have been declared as ‘Classical Language / Languages’ by the Government?","1 and 2 only","3 only","2 and 3 only","1, 2 and 3","C","**Statement 1 is Incorrect:** Gujarati has not been declared a Classical Language by the Government of India. **Statement 2 is Correct:** Kannada was officially accorded the status of a Classical Language in 2008, recognizing its high antiquity and rich ancient literature. **Statement 3 is Correct:** Telugu was officially declared a Classical Language in 2008, meeting the criteria of having an independent literary tradition and recorded history spanning over 1500-2000 years."
"369ded03-d72d-441e-a061-e9c74d160f77","2014","GS","Art & Culture","Indian Literature","Indian National Emblem | National Motto | Satyameva Jayate | Mundaka Upanishad | Upanishads","easy","The national motto of India, ‘Satyameva Jayate’ inscribed below the Emblem of India is taken from","Katha Upanishad","Chandogya Upanishad","Aitareya Upanishad","Mundaka Upanishad","D","* 'Satyameva Jayate' (Truth alone triumphs ) is a mantra from the ancient Indian scripture Mundaka Upanishad. * Following the independence of India, it was adopted as the national motto of India on 26 January 1950. It is inscribed in the script at the base of the national emblem. The emblem and the words 'Satyameva Jayate' are inscribed on one side of all Indian currency. * The emblem is an adaptation of the Lion Capital of Ashoka which was erected around 250 BCE at Sarnath, near Varanasi in the Indian state of Uttar Pradesh. It is inscribed on all currency notes and national documents."
"096b8822-9c98-41bc-bb65-0a4bd0072810","2014","GS","Economy","International Institutions","International Monetary Fund (IMF) | World Economic Outlook | Economic Publications | International Organizations | Global Economy","easy","Which of the following organizations brings out the publication known as ‘World Economic Outlook’?","The International Monetary Fund","The United Nations Development Programme","The World Economic Forum","The World Bank","A","The World Economic Outlook (WEO) is a flagship report published by the International Monetary Fund (IMF) twice a year, typically in April and October. It provides a comprehensive analysis of global economic developments, short-term and medium-term growth projections, and examines pressing policy issues. Other key reports published by the IMF include the Global Financial Stability Report and the Fiscal Monitor."
"e131d922-6d0f-40ee-a536-9217d047eda7","2014","GS","Economy","Money, Banking and Monetary Policy","Monetary Policy | Reserve Bank of India (RBI) | Liquidity Management | Banking Operations | Short-Term Interest Rates","easy","The terms ‘Marginal Standing Facility Rate’ and ‘Net Demand and Time Liabilities’, sometimes appearing in the news, are used in relation to","banking operations","communication networking","military strategies","supply and demand of agricultural products","A","The terms 'Marginal Standing Facility Rate' and 'Net Demand and Time Liabilities' are used in relation to banking operations, specifically related to short-term liquidity management by banks with the Reserve Bank of India (RBI). **Marginal Standing Facility (MSF):** This is a facility offered by the RBI to banks as a last resort to borrow short-term overnight funds. It allows banks to meet their temporary liquidity shortfalls. **Net Demand and Time Liabilities (NDTL):** This refers to the total amount of a bank's deposits that are repayable on demand (current and savings accounts) or after a specific period (fixed deposits)."
"b3c03680-01ba-452e-887b-879b031952ba","2014","GS","Economy","Finance and Financial Markets","Venture Capital | Startup Funding | Entrepreneurship | Financial Markets | Investment Banking","easy","What does venture capital mean?","A short-term capital provided to industries","A long-term start-up capital provided to new entrepreneurs","Funds provided to industries at times of incurring losses","Funds provided for replacement and renovation of industries","B","Venture capital is financing that investors provide to startup companies and small businesses that are believed to have long-term growth potential. Venture capital generally comes from well-off investors, investment banks, and other financial institutions."
