ID,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
"1e267431-8604-4915-a47b-14511648612c","2012","GS","Ancient History","Gupta Empire","Ancient Indian Science | Sushruta Samhita | Aryabhata | Trigonometry | Sine Function | Brahmagupta | Cyclic Quadrilaterals","hard","With reference to the scientific progress of ancient India, which of the statements given below are correct? 1. Different kinds of specialized surgical instruments were in common use by the 1st century AD. 2. Transplant of internal organs in the human body had begun by the beginning of 3rd century AD. 3. The concept of the sine of an angle was known in 5th century AD. 4. The concept of cyclic quadrilaterals was known in 7th century AD. Select the correct answer using the codes given below:","1 and 2 only","3 and 4 only","1, 3 and 4 only","1, 2, 3 and 4","C","Ancient Indian texts such as the Sushruta Samhita, dating back to around the 6th century BCE, describe various surgical instruments and techniques used in surgeries. By the 1st century AD, specialized surgical instruments were indeed in common use in ancient India. There is no evidence to suggest that organ transplantation, as understood in modern medicine, was practised in ancient India by the beginning of the 3rd century AD. The concept of trigonometry, including the sine function, was known in ancient India. The Indian mathematician Aryabhata, who lived in the 5th century AD, made significant contributions to trigonometry and provided tables of trigonometric values in his work Aryabhatiya. The concept of cyclic quadrilaterals, along with other geometric concepts, was known in ancient India. The mathematician Brahmagupta, who lived in the 7th century AD, discussed cyclic quadrilaterals in his mathematical treatise Brahmasphutasiddhanta. Therefore, the correct answer is options 1, 3, and 4."
"33c520fe-06e5-4c6a-a548-b77811a9d78f","2012","GS","Ancient History","Janapadas and Mahajanapadas","Ancient Indian Economy | Guilds in Ancient India | Shreni | Economic Organization in Ancient India | Social and Economic History of Ancient India","hard","With reference to the guilds (Shreni) of ancient India that played a very important role in the country’s economy, which of the following statements is /are correct? 1. Every guild was registered with the central authority of the State and the king was the chief administrative authority on them. 2. The wages, rules of work, standards and prices were fixed by the guild. 3. The guild had judicial powers over its own members. Select the correct answer using the codes given below:","1 and 2 only","3 only","2 and 3 only","1, 2 and 3","C","**Statement 1 is Incorrect:** While the king exercised a general supervision to ensure guilds did not violate state laws, guilds were largely autonomous bodies. The king was not the chief administrative authority over them; instead, each guild was headed by a chief (Jetthaka or Pramukha) and assisted by an executive committee. **Statement 2 is Correct:** Shrenis (guilds) functioned as self-regulatory organizations that fixed the wages of workers, rules of work, quality standards for products, and the prices of commodities to maintain stability in the market. **Statement 3 is Correct:** Guilds possessed formal judicial authority over their members. They settled internal disputes according to their own customary laws, known as Shreni-dharma, and these decisions were generally recognized and upheld by the king."
"43af2abb-8997-4b96-bbea-b9c084059fe5","2012","GS","Ancient History","Vedic Period","Vedic Period | Early Vedic Religion | Rig Veda | Nature Worship | Yajnas","easy","The religion of early Vedic Aryans was primarily of -","bhakti","image worship and Yajnas","worship of nature and Yajnas","worship of nature and Bhakti","C","The religion of early Vedic Aryans was primarily worship of nature and Yajnas. Focus on Nature The Rig Veda, a key text of early Vedic Aryans, features numerous hymns dedicated to natural elements like the sun, sky, rivers, and fire. These elements were personified as deities and worshipped for their life-sustaining power. Yajnas (Sacrifices) Ritualistic sacrifices called Yajnas were a central aspect of Vedic religion. These elaborate ceremonies involved offerings to the gods, chants, and prayers seeking their favour and blessings."
"3e361f75-5ca7-417e-80dd-a2fc9a691d6b","2012","GS","Art & Culture","Religions in India","Buddhism | Jainism | Ancient India | Religious Beliefs | Vedic Authority","easy","With reference to the history of ancient India, which of the following was/were common to both Buddhism and Jainism? 1. Avoidance of extremities of penance and enjoyment 2. Indifference to the authority of the Vedas 3. Denial of the efficacy of rituals Select the correct answer using the codes given below:","1 only","2 and 3 only","1 and 3 only","1, 2 and 3","B","Buddhism advocated the middle path i.e. avoidance of extremities of penance and enjoyment. On the other hand, Jainism advocated extreme penance and asceticism. Hence, statement 1 is incorrect. Both Buddhism and Jainism rejected the authority of the Vedas, the sacred scriptures of Hinduism. They did not consider the Vedas as the ultimate source of religious authority and guidance. Denial of the efficacy of rituals. Thus, statement 2 is correct. Both Buddhism and Jainism emphasized inner spiritual development and moral conduct over external rituals and sacrifices. They taught that liberation (moksha) could be achieved through the right understanding, ethical behaviour, and mental discipline rather than ritualistic practices. Thus, statement 3 is also correct."
"f83d830e-4fe8-4b12-af37-24e0e9099d15","2012","GS","Art & Culture","Indian Dance","Classical Indian Dance | Kuchipudi | Bharatanatyam | Dance Forms | Art & Culture","hard","How do you distinguish between Kuchipudi and Bharatanatyam dances? 1. Dancers occasionally speaking dialogues is found in Kuchipudi dance but not in Bharatanatyam. 2. Dancing on the brass plate by keeping the feet on its edges is a feature of Bharatanatyam but Kuchipudi dance does not have such a form of movements. Which of the statements given above is/are correct?","1 only","2 only","Both 1 and 2","Neither 1 nor 2","A","**Statement 1 is correct:** Kuchipudi is a Classical Indian dance from Andhra Pradesh. It is also popular all over South India. Vachika abhinaya (use of words or dialogues) is a special feature of the Kuchipudi style. **Statement 2 is incorrect:** Bharatanatyam is a classical Indian dance form that originated in the temples of South India. Dancing on brass plates is a feature of Kuchipudi and not Bharatnatyam."
"30011bcf-9d11-4986-9d4c-42a7d1b58fed","2012","GS","Art & Culture","Indian Music","Dhrupad | Hindustani Classical Music | Indian Music Traditions | Musical Forms | Art and Culture","hard","With reference to Dhrupad, one of the major traditions of India that has been kept alive for centuries, which of the following statements are correct? 1. Dhrupad originated and developed in the Rajput kingdoms during the Mughal period. 2. Dhrupad is primarily devotional and spiritual music. 3. Dhrupad Alap uses Sanskrit syllables from Mantras. Select the correct answer using the codes given below:","1 and 2 only","2 and 3 only","1, 2 and 3","None of the above is correct","B","**Statement 1 is incorrect:** Dhrupad predates the Mughal period. It originated in the ancient chanting of Samaveda and developed significantly in temples under Hindu kings, especially during the Delhi Sultanate and early Mughal era. It was patronized by Rajput and Mughal courts but did not originate in that period. **Statement 2 is correct:** Traditionally sung in temples before idols. Highly spiritual in nature, emphasizing meditation, devotion, and introspection. **Statement 3 is correct:** The alap in Dhrupad often uses Sanskrit syllables such as: “Om, Ananta, Hari, Narayana”. This reflects its roots in Vedic chanting. Therefore, statements 2 and 3 are correct."
"e366f1f4-bc21-4f1c-9b4d-34d4dfe4bb46","2012","GS","Art & Culture","Sufi Movement","Sufism | Medieval India | Religious History | Mysticism | Sufi Practices","medium","With reference to the religious history of medieval India, the Sufi mystics were known to pursue which of the following practices? 1. Meditation and control of breath 2. Severe ascetic exercises in a lonely place 3. Recitation of holy songs to arouse a state of ecstasy in their audience Select the correct answer using the codes given below:","1 and 2 only","2 and 3 only","3 only","1, 2 and 3","D","Sufism emphasises self-purification and achieving a closer connection with God. Meditation and breath control techniques were used to attain inner peace and focus. Some Sufi mystics practised asceticism, which involved self-denial and austerities. This could involve seclusion or living a simple life with minimal possessions. However, it wasn't the sole or defining practice of Sufism. Sufi music (Sama) played a significant role in Sufi practice. Singing devotional songs and poems (qawwali) served to create a state of spiritual ecstasy (wajd) and connect with the divine. Therefore, all three statements are correct."
"9bc78fee-0ae5-42ea-bbee-d66080bf09cf","2012","GS","Art & Culture","Religions in India","Buddhism | Lord Buddha | Mudras | Bhumisparsha Mudra | Mara","hard","Lord Buddha’s image is sometimes shown with the hand gesture called ‘Bhumisparsha Mudra’. It symbolizes","Buddha’s calling of the Earth to watch over Mara and to prevent Mara from disturbing his meditation","Buddha’s calling of the Earth to witness his purity and chastity despite the temptations of Mara","Buddha’s reminder to his followers that they all arise from the Earth and finally dissolve into the Earth, and thus this life is transitory","Both the statements a and b are correct in this context","B","The 'Bhumisparsha Mudra' (Earth-touching gesture) represents the moment of Siddhartha Gautama's enlightenment at Bodh Gaya. According to Buddhist tradition, the demon Mara challenged Siddhartha's right to the seat of enlightenment, claiming it for himself. In response, Siddhartha touched the ground with his right hand, calling upon the Earth goddess (Sthavira or Vasudhara) to witness his accumulated merits and purity across countless past lives. The Earth's testimony confirmed his worthiness and defeated Mara's temptations. Option A is incorrect because the Earth was summoned as a witness to his spiritual authority, not as a guard to physically prevent Mara from disturbing his meditation."
"c8fbf728-bf78-4ef3-b47c-dc7ea6363f3b","2012","GS","Art & Culture","Temple Architecture","Indian Temple Architecture | Nagara Style | Dravida Style | Vesara Style | Art and Culture of India","easy","The Nagara, Dravida and the Vesara are the:","three main racial groups of the Indian subcontinent","three main linguistic divisions into which the languages of India can be classified","three main styles of Indian temple architecture","three main musical Gharanas prevalent in India","C","The three main styles of Indian temple architecture are - Nagara or the Northern style - Dravida or the Southern style - Vesara or Mixed style. These styles represent the diversity and cultural richness of India's temple architecture."
"0c3ffd86-6251-401d-9035-703f88ec4a43","2012","GS","Economy","Industry and Manufacturing","Index of Industrial Production (IIP) | Eight Core Industries | Industrial Growth | Economic Indicators | India's Economy","medium","In India, in the overall Index of Industrial Production, the Indices of Eight Core Industries have a combined weight of 37.90%. Which of the following is among those Eight Core Industries? 1. Cement 2. Fertilizers 3. Natural gas 4. Refinery products 5. Textiles Select the correct answer using the codes given below:","1 and 5 only","2, 3 and 4 only","1, 2, 3 and 4 only","1, 2, 3, 4 and 5","C","* Index of Eight Core Industries (ICI) refers to a production volume index that measures the collective and individual production performances of eight selected core industries. * The Eight Core Industries in India include **Cement, Fertilizers, Natural Gas, Refinery Products, Coal, Crude Oil, Electricity, and Steel**. * Textiles are not included in the list of the Eight Core Industries."
