Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2016-II-GK-001,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following gases is released mostly from landfills in urban areas? [2016 CDS-II],Nitrogen,Hydrogen,Methane,Oxygen,C,"Solution: The gas that is released mostly from the landfills in the urban areas is Methane. Methane and carbon dioxide make up 90% to 98% of the landfill gas. The remaining 2% to 10% includes nitrogen, oxygen, ammonia, sulphides, hydrogen and various other gases. These gases are produced when the bacteria break down the organic waste. © examsnet.com"
CDS-2016-II-GK-002,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following is most sensitive to environmental change? [2016 CDS-II],Amphibian,Reptile,Mammal,Insect,A,"Solution: Amphibians are the most  sensitive to environmental change since these live in two environments, land and water, and have thin skin that they sometimes breathe through. Their thin skin can also absorb toxic chemicals,radiation and diseases. The environmental change shall put their dwelling place at stake. If there are lots of frogs and other amphibians in a habitat, it means the ecosystem is healthy. © examsnet.com"
CDS-2016-II-GK-003,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following is the largest source of electricity in India? [2016 CDS-II],Hydropower plants,Nuclear power plants,Thermal power plants,Wind energy,C,Solution: The thermal power plants are the largest source of electricity in India. These account for total 68.14% of electricity generation in India. Hydropower generates about 17.55% of total electricity in India. The nuclear power plants account for total 2.12% of electricity generation in India. Wind energy accounts for 9.2% of electricity generation © examsnet.com
CDS-2016-II-GK-004,2016,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,The HIV virus weakens the immunity of a person because it destroys [2016 CDS-II],mast cells,platelets,erythrocytes,lymphocytes,D,"Solution: The HIV virus weakens the immunity of a person because it destroys the lymphocytes. Human immunodeficiency virus (HIV) is a virus that causes the disease called acquired immunodeficiency syndrome (AIDS). The virus attacks a specific type of immune system cell in the body, known as CD4 helper lymphocyte cells. Lymphocytes are responsible for keeping us healthy from the common diseases and infections. HIV destroys these cells, making it harder for our body to fight off infections. © examsnet.com"
CDS-2016-II-GK-005,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,"Which one of the following air pollutants combines with the haemoglobin of human blood and reduces its oxygen­ carrying capacity, leading to suffocation and may cause even death? [2016 CDS-II]",Chlorofluorocarbon,Fly ash,Carbon monoxide,Sulphur dioxide,C,"Solution: Carbon monoxide is the air pollutant that combines with the haemoglobin of human blood and reduces its oxygen-carrying capacity, leading to suffocation and may cause even death. It has strong affinity to combine/bind with haemoglobin in blood to form carboxyhaemoglobin, which reduces the oxygen-carrying capacity of blood to cause headache, nausea, asphyxiation or fainting. © examsnet.com"
CDS-2016-II-GK-006,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,An irregular mode of reproduction resulting in the development of an embryo without fertilization is called 1. Parthenogenesis 2. Apogamy 3. Sporophytic budding Select the correct answer using the code given below. [2016 CDS-II],1 only,2 only,2 and 3 only,"1, 2 and 3",D,"Solution: An irregular mode of reproduction resulting in the development of an embryo without fertilisation is called Parthenogenesis or apogamy or sporophytic budding. Parthenogenesis is a natural form of asexual reproduction in which growth and development of embryos occur without fertilisation. In animals, parthenogenesis means development of an embryo from an unfertilised egg cell. Apogamy, a type of reproduction, occurring in some ferns, in which the sporophyte develops from the gametophyte without the fusion of gametes. Sporophytic budding is a type of apomixis in which an embryo develops directly from the nucellus or integument tissue. © examsnet.com"
CDS-2016-II-GK-007,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following is not an allotrope of carbon? [2016 CDS-II],Coal,Diamond,Graphite,Graphene,D,"Solution: Graphene is not an allotrope of carbon. Allotropy is the property of some chemical elements to exist in two or more different forms, or allotropes, when found in nature. So, allotropes are basically different forms of a chemical element found in its natural state. There are several allotropes of carbon, namely (a) diamond, (b) graphite, (c) lonsdaleite, (d) C60 (Buckminsterfullerene or buckyball), (e) C540, (f) C70, (g) amorphous carbon, and (h) single-walled carbon nanotube or buckytube. © examsnet.com"
CDS-2016-II-GK-008,2016,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,"In paper manufacturing, degumming of the raw material is done using [2016 CDS-II]",sulphuric acid,bleaching powder,caustic soda,nitric acid,C,"Solution: In paper manufacturing, degumming of the raw material is done using caustic soda. Degumming is the first step of chemical refining of the raw material used in paper manufacturing for the removal of impurities present in it. It is a sort of bleaching process, wherein caustic soda is used as a bleaching chemical. © examsnet.com"
CDS-2016-II-GK-009,2016,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Dolomite powder is applied in some agricultural lands. The purpose of applying it is to [2016 CDS-II],increase the pH of the soil,lower the pH of the soil,increase the phosphorus content of the soil,increase the nitrogen content of the soil,A,"Solution: Dolomite powder is applied in some agricultural lands. The purpose of applying it is to increase the pH of the soil. In other words, soil acidity is reduced and alkalinity is increased. It provides a source of calcium and magnesium for plants. It permits improved water penetration for acidic soils © examsnet.com"
CDS-2016-II-GK-010,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Deficiency of fluoride leads to which one of the following health problems? [2016 CDS-II],Tooth caries,Mottling of tooth,Bending of bones,Stiffening of joints,A,"Solution: Deficiency of fluoride leads to tooth caries. It is also known as tooth cavities. When fluoride becomes chemically incorporated in the tooth, it makes the enamel more resistant to demineralisation, thus preventing the decay process. Many toothpastes contain fluoride, which the teeth absorb during brushing. © examsnet.com"
CDS-2016-II-GK-011,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Excessive use of which of the following fertilizers may be responsible for the presence of a toxic substance in groundwater? [2016 CDS-II],Nitrogen,Phosphate only,Potassium only,Phosphate and potassium,D,"Solution: Excessive use of phosphate and potassium may be responsible for the presence of a toxic substance in groundwater. The high-yield varieties need plenty of nutrients (and water),and are thus fueled by inorganic fertilisers that typically contain nitrogen, phosphorus or potassium. Phosphate- and potassium-based synthetic fertilisers leach into the groundwater and increase their toxicity © examsnet.com"
CDS-2016-II-GK-012,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following elements does not form solid hydrogen carbonate? [2016 CDS-II],Sodium,Potassium,Caesium,Lithium,D,"Solution: Lithium does not form solid hydrogen carbonate. Lithium forms only the normal carbonate, Li2CO3. It does not form any basic carbonate having both carbonate and hydroxide ions. Li differs from the rest of the family members and shows anomalous behaviour. Lithium bicarbonate is found in solution form while bicarbonates of other alkali metals exist in solid state. Its anomalous behaviour isdue to the following reasons: 1. Its exceptionally small size; and 2. High polarising power © examsnet.com"
CDS-2016-II-GK-013,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"According to Census 2011, which one of the following is the correct sequence of States in decreasing order of their total size of population? [2016 CDS-II]","Kerala, Jharkhand, Assam, Punjab","Jharkhand, Kerala, Assam, Punjab","Kerala, Jharkhand, Punjab, Assam","Jharkhand, Kerala, Punjab, Assam",A,"Solution: According to Census 2011, the correct sequence of States in decreasing order of their total size of population is Kerala, Jharkhand, Assam and Punjab. Population figures of Kerala, Jharkhand, Assam and Punjab are 33,406,061; 32,988,134; 31,205,576; and 27,743,338, respectively. © examsnet.com"
CDS-2016-II-GK-014,2016,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,hard,"With reference to earthquakes, which of the following statements are correct? 1. Earthquakes largely occur along the converging plate boundaries. 2. Point of origin of earthquake in lithosphere is known as focus/ hypocentre. 3. Intensity of earthquake decreases with distance from the epicentre. 4. Epicentre of earthquake always remains over continents only. Select the correct answer using the code given below. [2016 CDS-II]",1 and 2 only,"1, 2 and 3",2 and 3 only,1 and 4,B,"Solution: Statements A, B and C are correct. An earthquake is the shaking of the surface of the Earth, resulting from the sudden release of energy in the Earth's lithosphere that creates seismic waves. Earthquakes occur at places where two tectonic plates interact. These can be convergent boundaries, divergent boundaries or transform faults (but, earthquakes largely occur along the converging plate boundaries as the energy released is higher). Epicentre is the point on the earth's surface vertically above the focus of an earthquake. © examsnet.com"
CDS-2016-II-GK-015,2016,GK,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,hard,Which of the following pairs of Indian State and tribal population are correct? 1. Madhya Pradesh : Largest tribal population 2. Mizoram : Highest percentage of tribal population out of the total population of the State 3. Chhattisgarh : Second largest tribal population after Madhya Pradesh 4. Arunachal Pradesh : Second highest percentage of tribal population out of the total population of the State after Mizoram Select the correct answer using the code given below. [2016 CDS-II],1 and 2 only,2 and 4 only,"1, 2 and 3","2, 3 and 4",A,Solution: Statements A and B are correct with regard to the tribal population of India according to Census 2011. Maharashtra (and not Chhattisgarh) has the second largest tribal population after Madhya Pradesh. Nagaland (and not Arunachal Pradesh) has the second highest percentage of the tribal population out of the total population of the state after Mizoram. © examsnet.com
CDS-2016-II-GK-016,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,The spring constant of a spring depends on its [2016 CDS-II],length only,material only,length and its diameter,"thickness, its diameter and its material",D,"Solution: The spring constant of a spring depends on its thickness, diameter and material. The spring constant is the constant of proportionality which appears in Hooke's Law. Spring constant depends on the stiffness of the spring material, the thickness of the wire from which the spring is wound, diameter of the turns of the coil, the number of turns per unit length and the overall length of the spring. © examsnet.com"
CDS-2016-II-GK-017,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,In the gamma decay of a nucleus [2016 CDS-II],the mass number of the nucleus changes whereas its atomic number does not change,the mass number of the nucleus does not change whereas its atomic number changes,both the mass number and the atomic number of the nucleus change,neither the mass number nor the atomic number of the nucleus changes,D,"Solution: In the gamma decay of a nucleus, neither the mass number nor the atomic number of the nucleus changes. Gamma decay is the emission of a photon from the nucleus of the atom and since the gamma rays are electromagnetic waves, they are pure energy, and have no mass or atomic number. This means that the atomic and mass numbers of the atom do not change, and instead, this mode of decay brings the atom down to a less excited state, as it has less energy © examsnet.com"
CDS-2016-II-GK-018,2016,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,In a bipolar junction transistor [2016 CDS-II],"all the three regions (the emitter, the base and the collector) have equal concentrations of impurity",the emitter has the least concen­tration of impurity,the collector has the least concen­tration of impurity,the base has the least concen­tration of impurity,D,"Solution: In a bipolar junction transistor, the base has the least concentration of impurity. A transistor is basically a Si on Ge crystal containing three separate regions. It can be either NPN or PNP type. The middle region is called the base and the outer two regions are called the emitter and the collector. Emitter has the highest and base has the least concentration of impurity. Collector has the moderate concentration of impurity. © examsnet.com"
CDS-2016-II-GK-019,2016,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,The pressure exerted by a 760 mm column of mercury at 0 °C is known as [2016 CDS-II],1 pascal,1 atmosphere,1 bar,1 poise,B,"Solution: The pressure exerted by a 760 mm column of mercury at 0 °C is known as 1 atmosphere. Pressure is defined as force per unit area. When a gas is enclosed in a container, it exerts uniform outward force (i.e., pressure) on the walls of the container in all directions. Pressure is measured in terms of atmospheric pressure, which is the pressure exerted by the gases on the surface of the earth. Atmospheric pressure is measured by a simple device known as a mercury barometer. © examsnet.com"
CDS-2016-II-GK-020,2016,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following physical quantities has the same dimensions as that of Planck’s constant h? [2016 CDS-II],Linear momentum,Angular momentum,Force,Potential energy,B,Solution: Physical quantity that has the same dimension as that of Planck’s constant h is angular momentum. The unit of both the quantities is Joule-Second. © examsnet.com
CDS-2016-II-GK-021,2016,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Which one of the following statements is not correct? [2016 CDS-II],The response of the ear to sound of increasing intensity is approximately logarithmic.,The sensitivity of the human ear does not vary with the frequency of the sound.,"When two or more waves traverse the same medium, the displacement of any element of the medium is the algebraic sum of the displacements due to each wave.","Longitudinal waves can travel in all media—solids, liquids and gases.",B,"Solution: Statement (b) is incorrect. The human hearing range is from 20 to 20,000 Hz. The ear's sensitivity varies significantly with frequency. The high-frequency hair cells are most easily damaged by loud sounds. Repeated exposure to sounds above 85 decibels can even cause hearing loss. © examsnet.com"
CDS-2016-II-GK-022,2016,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Which one of the following hormones is essential for the uptake of glucose by cells in the human body? [2016 CDS-II],GH,TSH,Insulin,Insulin,C,Solution: The hormone that is essential for the uptake of glucose by cells in the human body is Insulin. Insulin is a hormone made by the pancreas that allows your body to use sugar (glucose) from carbohydrates in the food that we eat for energy or to store glucose for future use. Insulin prevents our blood sugar level from getting too high (hyperglycemia) or too low (hypoglycemia) © examsnet.com
