Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2021-II-GK-001,2021,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Where should an object be placed in front of a convex lens to get a real and enlarged image of the object ?,At twice the focal length,At infinity,Between the principal focus and twice the focal length,Beyond twice the focal length,C,"Solution: Concept: A convex lens forms a real, inverted, and enlarged image when the object is placed between its focus and twice the focal length. Explanation: For a convex lens, the image characteristics depend on the object position. When the object is between the principal focus ( F F F ) and twice the focal length ( 2 F 2F 2 F ), the image forms beyond 2 F 2F 2 F on the opposite side. The image formed is real (can be projected on a screen), inverted, and larger than the object (enlarged). This corresponds to option C: ""Between the principal focus and twice the focal length"". Other positions give different results: • At 2 F 2F 2 F : image is same size, real and inverted. • At infinity: image is a point at focus – extremely small. • Beyond 2 F 2F 2 F : image is real, inverted, but diminished (smaller). Answer: Option C: Between the principal focus and twice the focal length. © examsnet.com"
CDS-2021-II-GK-002,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,The magnetic field lines inside a current carrying long solenoid are in the form of,ellipse,parabola,hyperbola,parallel straight lines,D,"Solution: Concept: Inside a long, current-carrying solenoid, the magnetic field is uniform and the field lines are straight and parallel to the axis. Explanation: A solenoid is a cylindrical coil made of many closely spaced turns of insulated copper wire. When an electric current passes through it, a magnetic field is generated that closely resembles the field of a bar magnet. One end of the solenoid behaves as the north pole and the other as the south pole. For a solenoid that is very long compared to its diameter, the magnetic field inside is nearly uniform. The field lines inside are straight lines parallel to the axis of the solenoid. This implies that the magnetic field strength is the same at every point inside the solenoid. Outside the solenoid, the field lines curve and spread out, similar to a bar magnet. The field pattern inside can be understood by considering the superposition of the fields from each turn. For an ideal infinite solenoid, the field inside is perfectly uniform and parallel. Therefore, among the given options, the field lines are in the form of parallel straight lines. Answer: Parallel straight lines. © examsnet.com"
CDS-2021-II-GK-003,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,A-ray of light travelling from a rarer medium to a denser medium,"slows down and bends away from the normal,",slows down and bends towards the normal.,speeds up and bends away from the normal.,speeds up and bends towards the normal.,B,"Solution: Concept: Refraction of light depends on the speed change when moving between media. Explanation: When light travels from a rarer medium (like air) to a denser medium (like glass), its speed decreases. The denser medium has a higher refractive index ( μ \mu μ ), which slows down light. As the ray enters the denser medium, it bends towards the normal line at the boundary. This bending happens because the wavefronts compress in the slower medium, changing the direction. The ray always bends towards the normal when going from optically rarer to optically denser. Conversely, when moving from denser to rarer, the ray speeds up and bends away from the normal. So, for the given case: speed decreases and direction bends towards the normal. Answer: Option B: slows down and bends towards the normal. © examsnet.com"
CDS-2021-II-GK-004,2021,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,"An electric circuit is consisting of a cell, an ammeter and a nichrome wire of length l. If the length of the wire is reduced to half (l/2), then the ammeter reading",decreases to one-half,gets doubled,decreases to one-third,remains unchanged,B,"Solution: Concept: Resistance of a wire is directly proportional to its length, so halving the length halves the resistance, which doubles the current at constant voltage. Explanation: The resistance R R R of a wire is given by R = ρ L A R = \rho \frac{L}{A} R = ρ A L ​ , where ρ \rho ρ is resistivity, L L L is length, and A A A is cross-sectional area. When the length is reduced to l / 2 l/2 l /2 , the new resistance becomes R ′ = ρ l / 2 A = R 2 R' = \rho \frac{l/2}{A} = \frac{R}{2} R ′ = ρ A l /2 ​ = 2 R ​ (half the original). The cell provides a constant voltage V V V . According to Ohm's law, I = V / R I = V/R I = V / R . Initially, current I = V / R I = V/R I = V / R . After halving the length, current I ′ = V / ( R / 2 ) = 2 V / R = 2 I I' = V/(R/2) = 2V/R = 2I I ′ = V / ( R /2 ) = 2 V / R = 2 I . The ammeter measures the current in the circuit, so its reading increases from I I I to 2 I 2I 2 I , i.e., it gets doubled. Answer: The ammeter reading gets doubled. (Option B) © examsnet.com"
CDS-2021-II-GK-005,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,What is the effect of pressure of a human body on sand ?,Larger while standing than while lying,Smaller while standing than while lying,Same while standing or lying,Larger while standing during the daytime and smaller during the night time while lying,A,"Solution: Concept: Pressure is force per unit area. Explanation: Pressure is defined as P = F A P = \frac{F}{A} P = A F ​ , where F F F is force and A A A is area. For a human body, the force (weight) is constant. Pressure is inversely proportional to the area of contact. When standing, only the feet are in contact with sand, giving a small area. When lying, the entire body contacts the sand, providing a larger area. Therefore, pressure is larger when standing than when lying. This explains why feet sink more into sand while standing. Answer: Larger while standing than while lying. © examsnet.com"
CDS-2021-II-GK-006,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"An athlete completes one round of a circular track of diameter 100 m in 20 s. What will be the displacements after 1 minute and 10 s, respectively ?","0 m, 50 m","300 m, 100 m","300 m, 50 m","0 m, 100 m",D,"Solution: Concept: Displacement is the shortest distance between initial and final positions. It is zero after complete rounds. After a half-round, it equals the diameter. Explanation: Diameter D = 100 D = 100 D = 100 m. One round time t = 20 t = 20 t = 20 s. After 1 minute ( 60 60 60 s): number of rounds = 60 20 = 3 = \frac{60}{20} = 3 = 20 60 ​ = 3 (complete rounds). Displacement after 3 3 3 full rounds = 0 = 0 = 0 m (returns to start). After 10 10 10 seconds: number of rounds = 10 20 = 0.5 = \frac{10}{20} = 0.5 = 20 10 ​ = 0.5 (half round). Half round means the athlete reaches the opposite point on the circle. Displacement after half round = = = diameter = 100 = 100 = 100 m. Answer: Displacement after 1 minute is 0 0 0 m; after 10 seconds is 100 100 100 m. Option D: 0 0 0 m, 100 100 100 m. © examsnet.com"
CDS-2021-II-GK-007,2021,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,hard,Which of the following statements about universal indicator is/are true ? 1. It is a mixture of several indicators. 2. It shows different colours at different concentrations of hydrogen ions in solution. 3. It helps to determine the strength of given acid and base in titration. Select the correct answer using the code given below :,1 only,1 and 2 only,2 and 3 only,"1, 2 and 3",D,"Solution: Concept: Universal indicator is a mixture of several pH indicators that changes color over a wide pH range. Explanation: Statement 1 is true: It is a blend of indicators such as thymol blue, methyl red, bromothymol blue, and phenolphthalein. Statement 2 is true: It shows different colours at different concentrations of H + \mathrm{H}^+ H + ions (i.e., different pH values). Statement 3 is true: By observing the colour change during titration, universal indicator helps to estimate the pH and thus determine the strength (concentration) of an acid or base. Hence, all three statements are correct. Answer: D. 1, 2 and 3 © examsnet.com"
CDS-2021-II-GK-008,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Which of the following carbon allotropes is/are good conductor(s) of electricity ? 1. Diamond 2. Graphite 3. Fullerene Select the correct answer using the code given below :,1 only,1 and 2 only,2 only,1 and 3 only,C,"Solution: Concept: The electrical conductivity of carbon allotropes depends on the arrangement of carbon atoms and the availability of free (delocalized) electrons. Explanation: Diamond has a rigid tetrahedral structure where each carbon atom forms four strong covalent bonds. All valence electrons are used in bonding, leaving no free electrons to conduct electricity. Hence, diamond is a poor conductor of electricity. Graphite has a layered structure where each carbon atom is bonded to three others, forming hexagonal sheets. The fourth valence electron is delocalised and can move freely between the layers. This free electron cloud makes graphite a good conductor of electricity. Fullerenes (e.g., buckyballs, nanotubes) are cage‑like molecules with carbon atoms arranged in pentagons and hexagons. Although some fullerenes like carbon nanotubes can exhibit conductive properties, pure fullerenes are generally semiconductors or insulators at room temperature. They are not considered good conductors in the same category as graphite. Therefore, only graphite is a good conductor of electricity among the three allotropes listed. Answer: 2 only (Graphite) © examsnet.com"
CDS-2021-II-GK-009,2021,GK,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,easy,What is the approximate percentage of carbon in the Earth’s crust ?,0.045%,0.025%,0.015%,0.005%,B,"Solution: Concept: The weight percentage of carbon in the Earth’s crust is a fixed geochemical abundance value. Explanation: Carbon is a nonmetallic element belonging to Group 14 of the periodic table. Although carbon is widely distributed in nature, it is not particularly plentiful in the crust. It makes up only about 0.025 % 0.025\% 0.025% of the Earth’s crust by weight. This places carbon 19th in order of elemental abundance in the crust. Despite its low crustal abundance, carbon forms more compounds than all other elements combined, a property known as catenation. The given options are 0.045 % 0.045\% 0.045% , 0.025 % 0.025\% 0.025% , 0.015 % 0.015\% 0.015% , and 0.005 % 0.005\% 0.005% . Based on standard geochemical data, the correct approximate percentage is 0.025 % 0.025\% 0.025% . The other options are either too high or too low compared to the established value. Answer: 0.025 % 0.025\% 0.025% (Option B). © examsnet.com"
CDS-2021-II-GK-010,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"When copper reacts with moist carbon dioxide ( C O 2 \mathrm{CO}_2 CO 2 ​ ) in air, it forms a green coating of which one of the following compounds?",Cupric carbonate,Cuprous oxide,Cupric oxide,Copper sulphate,A,"Solution: Concept: Green coating on copper is basic copper carbonate, formed by reaction with moist air containing carbon dioxide. Explanation: Copper reacts with moisture, oxygen, and carbon dioxide in the air. The reaction produces a mixture of copper(II) carbonate and copper(II) hydroxide. This mixture appears as a green layer on the metal surface. The balanced chemical equation is: 2 C u + C O 2 + H 2 O + O 2 → C u ( O H ) 2 + C u C O 3 2\mathrm{Cu} + \mathrm{CO}_2 + \mathrm{H}_2\mathrm{O} + \mathrm{O}_2 \rightarrow \mathrm{Cu}(\mathrm{OH})_2 + \mathrm{CuCO}_3 2 Cu + CO 2 ​ + H 2 ​ O + O 2 ​ → Cu ( OH ) 2 ​ + CuCO 3 ​ C u C O 3 \mathrm{CuCO}_3 CuCO 3 ​ is cupric carbonate (copper(II) carbonate). The green coating is often referred to as cupric carbonate or basic copper carbonate. Hence, among the given options, the compound formed is cupric carbonate. Answer: Option A (Cupric carbonate) © examsnet.com"
