Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2015-I-GK-001,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,"Statement I : India’s offshore and deep sea fish catch is very poor considering the marine potential. Statement II : Indian coast does not have many gulfs, bays, estuaries and backwaters. [2015 CDS-I]",Both the statements are individually true and Statement II is the correct explanation of Statement I.,"Both the statements are individually true, but Statement II is not the correct explanation of Statement I.","Statement I is true, but Statement II is false.","Statement I is false, but statement II is true.",A,"Solution: Both the statements are individually true and Statement II is the correct explanation of Statement I. Indian marine fish harvest mostly centres around coastal waters up to 100 metres depth and about 90 per cent of the catch comes from up to 50 m. In other words, India is presently harvesting about 12% of the potential and the balance can be optimally harvested using a judicious mix of technology, infrastructure and human resource development. The straight and regular coastline of India is the result of faultingof the Gondwanaland during the Cretaceous period. As such, thecoast of India does not offer many sites for gulfs, bays, estuaries and backwaters which are good fishing grounds. © examsnet.com"
CDS-2015-I-GK-002,2015,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,medium,"Statement I : Tides are the rise and fall of sea levels caused by the combined effects of the gravitational forces exerted by the Moon and the Sun, and the. rotation of the Earth. Statement II : Earth rotates from the West towards the East once in 24 hours with respect to the Sun. [2015 CDS-I]",Both the statements are individually true and Statement II is the correct explanation of Statement I.,"Both the statements are individually true, but Statement II is not the correct explanation of Statement I.","Statement I is true, but Statement II is false.","Statement I is false, but statement II is true.",B,"Solution: Both the statements are individually true, but Statement II is not the correct explanation of Statement I. The periodical rise and fall of the sea level, once or twice a day, mainly due to the attraction of the sun and the moon, is called a tide. Change in position of the sun and moon in relation to the earth is one of the factors that influences tide (revolution). Earth rotates or spins towards the east, and that's why the Sun, Moon, planets, and stars all rise in the east and make their way westward across the sky. © examsnet.com"
CDS-2015-I-GK-003,2015,GK,Economy,Indian Economy & Financial System,Economy | Macroeconomics | Banking & Finance | Public Finance,easy,Statement I : Sideral day is shorter than Solar day. Statement II : The motion of the Earth in its orbit around the Sun is termed as revolution. [2015 CDS-I],Both the statements are individually true and Statement II is the correct explanation of Statement I.,"Both the statements are individually true, but Statement II is not the correct explanation of Statement I.","Statement I is true, but Statement II is false.","Statement I is false, but statement II is true.",B,"Solution: Both the statements are individually true, but Statement II is not the correct explanation of Statement I. A solar day is the timeit takes for the Earth to rotate about its axis so that the Sun appears in the same position in the sky. The sidereal day is the time it takes for the Earth to complete one rotation about its axis with respect to the 'fixed' stars. Sidereal day is 23 hours, 56 minutes and 4.1 seconds. The average solar day is defined as 24 hours long. Hence, the sidereal day is ~4 minutes shorter than the solar day. Statement II is factual as the motion of the Earth in its orbit around the Sun is termed as revolution. © examsnet.com"
CDS-2015-I-GK-004,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,"Statement I : When a gun is fired it recoils, i.e., it pushes back, with much less velocity than the velocity of the bullet. Statement II : Velocity of the recoiling gun is less because the gun is much heavier than the bullet. [2015 CDS-I]",Both the statements are individually true and Statement II is the correct explanation of Statement I.,"Both the statements are individually true, but Statement II is not the correct explanation of Statement I.","Statement I is true, but Statement II is false.","Statement I is false, but statement II is true.",B,"Solution: When a bullet is fired from a gun, the gun exerts a force on thebullet in the forward direction. This is the action force. The bullet also exerts an equal force on the gun in the backward direction. This is the reaction force. Due to the large mass of the gun, it moves only a little distance backward by giving a jerk at the shoulder of the gunman. The backward movement of the gun is called the recoil of the gun. So, due to heavy mass of the gun, it recoils with lesser speed. Hence, both the statements are individually true, but Statement II is not the correct explanation of Statement I. © examsnet.com"
CDS-2015-I-GK-005,2015,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,"In an observation, α-particles, β-particles and γ-rays have same energies. Their penetrating power in a given medium in increasing order will be [2015 CDS-I]","α,β,γ","β,γ,α","α,γ,β","β,α,γ",A,Solution: Penetrating power in increasing order will be alpha < beta © examsnet.com
CDS-2015-I-GK-006,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,The Earth without rotational movement would result into 1. no sun-rise and sun-set. 2. no occurrence of day and night cycle. 3. only one season. Select the correct answer using the code given below [2015 CDS-I],1 only,1 and 2 only,2 and 3 only,"1, 2 and 3",B,"Solution: Statements 1 and 2 are correct. Statement 3 is not correct as it isrevolution and not rotation, that provides us with different Sunintensities and, therefore, we get four different seasons. Rotationleads to day and night on earth. If earth stops rotating, then there will be only one phase (day or night). Both these phases will not occur together, i.e., there will be only day or only night. Also if the rotation stops, then it will also affect the revolution of the earth. So, no weather change will take place on the earth. © examsnet.com"
CDS-2015-I-GK-007,2015,GK,Defence & Security,"Defence, Military & Internal Security",Defence | Military Exercises | Armed Forces | Security Architecture,hard,"When hard water is evaporated completely, the white solid remains in the container. It may be due to the presence of 1. Carbonates of Ca and Mg 2. Sulphates of Ca and Mg 3. Chlorides of Ca and Mg Select the correct answer using the code given below : [2015 CDS-I]",1 and 2 only,"1, 2 and 3",3 only,1 and 3 only,B,"Solution: When hard water is evaporated completely, the white solid remains in the container. It may be due to the presence of all the three substances (given in the form of three options in the question) or, we can say, salts of Ca and Mg. They are: 1. Carbonates of Ca and Mg 2. Sulphates of Ca and Mg 3. Chlorides of Ca and Mg © examsnet.com"
CDS-2015-I-GK-008,2015,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Which one among the following statements is correct ? [2015 CDS-I],Prokaryotic cells possess nucleus.,Cell m embrane is present both in plant and animal cells.,Mitochondria and chloroplasts are not found in eukaryotic cells.,Ribosomes are present in eukaryotic cells only.,B,"Solution: Among the given items, statement 2 is correct because cell membrane is present both in plant and animal cells. Plant and animal cells are very similar because they are both eukaryotic cells. Ribosomes are non-membrane-bound organelles found in both eukaryotic as well as prokaryotic cells. The eukaryotes include all the protists, plants, animals and fungi. In eukaryotic cells there is an extensive compartmentalisation of cytoplasm through the presence of membrane-bound organelles. Mitochondria and chloroplasts are present in eukaryotic cells. Allprokaryotes have a cell wall surrounding the cell membrane except in mycoplasma. The fluid matrix filling the cell is thecytoplasm. There is no well-defined nucleus. © examsnet.com"
CDS-2015-I-GK-009,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,A person standing 1 m in front of a plane mirror approaches the mirror by 40 cm. The new distance between the person and his image in the plane mirror is [2015 CDS-I],60 cm,1.2 m,1.4 m,2.0 m,B,"Solution: A man standing 1 m in front of a plane mirror approaches the mirror by 40 cm. It means now the man is standing 0.6 m in front of the mirror. For plane mirrors, the object distance is equal to the image distance, i.e., the image is the same distance behind the mirror as the object is in front of the mirror. If the man stands at a distance of 0.6 m from a plane mirror, then the man must focus at a location 0.6 metres behind the mirror in order to view his image. © examsnet.com"
CDS-2015-I-GK-010,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Match List I with List II and select the correct answer using the code given below the Lists : List I (Ocean current) List II (Location in Map) A. Guinea current B. Oyashio current C. Canaries current D. Kuroshio current A B C D (a) 4 3 1 2 (b) 2 3 1 4 (c) 2 1 3 4 (d) 4 1 3 2 [2015 CDS-I],(a),(b),(c),(d),B,"Solution: Guinea current is marked as 2 on the given map. Oyashio currentis marked as 3 on the given map. Canaries current is marked as 1 on the given map. Kuroshio current is marked as 4 on the given map.Hence, option (b) provides the correct code for the answer. © examsnet.com"
