Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2025-II-GK-001,2025,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,hard,Consider the following international events: 1. Signing of the Simla Agreement 2. Agra Summit between India and Pakistan 3. Signing of the SAARC Charter at the First SAARC Summit 4. India's first nuclear test Which one of the following is the correct chronological order of the above events?,"1, 3, 4, 2","4,1,3,2","1, 4, 3, 2","4, 1, 2, 3",C,"Solution: Concept: Arrange the events in order of their occurrence from earliest to latest based on known historical dates. Explanation: The Simla Agreement was signed on 2 July 1972 between India and Pakistan. India’s first nuclear test, ""Smiling Buddha"", took place on 18 May 1974. The SAARC Charter was signed at the first SAARC Summit in Dhaka on 8 December 1985. The Agra Summit between India and Pakistan was held on 15-16 July 2001. Thus, the correct chronological sequence is: Simla Agreement (1972), Nuclear Test (1974), SAARC Charter (1985), Agra Summit (2001). Answer: Option C (1, 4, 3, 2) is the correct answer. © examsnet.com"
CDS-2025-II-GK-002,2025,GK,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,easy,Which one of the following features is correct about the 'First Past the Post System' of election?,A candidate who wins may not get the majority of votes,More than one representative may be elected from one constituency,"Voters vote for the party, not the candidate",Every party gets seats in the legislature in proportion to percentage of votes that it gets,A,"Solution: Concept: The First Past the Post (FPTP) system declares the candidate with the highest votes as winner, even if they get less than 50% of total votes. Explanation: FPTP works in single-member constituencies. Voters vote for a candidate, not a party. The candidate with the most votes wins, regardless of majority. This means a winner may have fewer votes than the combined votes of all other candidates. Option A is correct because it describes this feature. Option B is wrong; FPTP elects only one representative per constituency. Option C is wrong; voters vote for individual candidates, not party lists. Option D is wrong; proportional representation gives seats based on vote percentage, not FPTP. FPTP often leads to a “winner-takes-all” outcome and can over-represent large parties. Answer: A candidate who wins may not get the majority of votes (Option A). © examsnet.com"
CDS-2025-II-GK-003,2025,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,Match List-I with List-II and select the answer using the code given below the Lists: List-I List-II (State) (Special provision in the Constitution of India) A. Article 371 1. Nagaland B. Article 371-A 2. Gujarat C. Article 371-B 3. Assam D. Article 371-1 4. Goa Code:,A B C D 4 1 3 2,A B C D 4 3 1 2,A B C D 2 1 3 4,A B C D 2 3 1 4,C,"Solution: Concept: Articles 371, 371-A, 371-B, and 371-I provide special constitutional provisions for certain states. Explanation: Article 371 applies to Gujarat and Maharashtra. It allows the President to set up separate development boards for regions like Saurashtra and Vidarbha. Article 371-A applies to Nagaland. It protects Naga customary laws, land rights, and religious practices. Article 371-B applies to Assam. It provides for a committee of the Assam Legislative Assembly from tribal areas. Article 371-I applies to Goa. It mandates that the Legislative Assembly must have at least 30 members. Therefore, the correct matching is: A-2 (Gujarat), B-1 (Nagaland), C-3 (Assam), D-4 (Goa). Answer: Option C (A-2, B-1, C-3, D-4) © examsnet.com"
CDS-2025-II-GK-004,2025,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,Which of the following statements as per the Constitution of India is/are correct? 1. Provision for the reservation of seats for women in the Lok Sabha and the Rajya Sabha has been made vide 106th Amendment of the Constitution. 2. There are provisions for the reservation of seats for women in the Legislative Assemblies and Legislative Councils of the States. 3. There are provisions for the reservation of seats for women in Panchayats. Select the answer using the code given below:,1 and 2,2 and 3,1 only,3 only,D,"Solution: Concept: The 106th Amendment (Nari Shakti Vandan Adhiniyam) reserves one‑third of seats for women in Lok Sabha and State Legislative Assemblies, but not in Rajya Sabha or Legislative Councils. Women’s reservation in Panchayats is from Article 243D, introduced by the 73rd Amendment. Explanation: Statement 1 is incorrect because the 106th Amendment provides reservation only for Lok Sabha and State Assemblies, not for Rajya Sabha. Statement 2 is incorrect because the amendment excludes State Legislative Councils (Upper Houses) from reservation. Statement 3 is correct. Under Article 243D, at least one‑third of all seats in Panchayats are reserved for women. This provision was added by the 73rd Amendment Act, 1992, long before the 106th Amendment. Answer: D. 3 only © examsnet.com"
CDS-2025-II-GK-005,2025,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one among the following pairs of Subjects and Lists under the Seventh Schedule of the Constitution of India is not correctly matched?,Forest : Concurrent List,Taxes on land and building : State List,Insurance : Union List,Census : Concurrent List,D,"Solution: Concept: The Seventh Schedule of the Constitution divides legislative subjects into three lists: Union, State, and Concurrent. Each subject belongs to only one list. Explanation: Option A — Forest: Originally in State List, moved to Concurrent List by 42nd Amendment (1976). Correctly matched. Option B — Taxes on land and building: Entry 49 of State List. States have power to levy these taxes. Correctly matched. Option C — Insurance: Entry 47 of Union List. Only Parliament can legislate on insurance. Correctly matched. Option D — Census: Entry 69 of Union List, not Concurrent List. Only the Central Government conducts census. Therefore, this pair is incorrectly matched. Answer: D. Census : Concurrent List © examsnet.com"
CDS-2025-II-GK-006,2025,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,Which of the following statements with reference to the Preamble to the Constitution of India are correct? 1. The word 'secular' comes before the word 'socialist'. 2. The word justice' comes before the word 'equality'. 3. The word 'fraternity comes after the word 'liberty'. Select the answer using the code given below:,1 and 2 only,2 and 3 only,1 and 3 only,"1, 2 and 3",B,"Solution: Concept: The Preamble of the Indian Constitution lists key ideals in a fixed sequence. Correct order of words is essential to answer such questions. Explanation: Statement 1: The Preamble reads “Sovereign, Socialist, Secular, Democratic Republic.” The word ‘secular’ comes after ‘socialist’, not before. So statement 1 is false. Statement 2: The Preamble states “Justice, social, economic and political; Liberty; Equality; Fraternity.” The word ‘justice’ appears before ‘equality’. Statement 2 is true. Statement 3: In the Preamble, ‘Liberty’ is followed by ‘Equality’ and then ‘Fraternity’. So ‘fraternity’ indeed comes after ‘liberty’. Statement 3 is true. Thus only statements 2 and 3 are correct. Answer: 2 and 3 only (Option B) © examsnet.com"
CDS-2025-II-GK-007,2025,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one of the following statements about Motions' in the Parliament of India is correct?,A Motion of No-Confidence can be admissible against an individual minister in the Council of Ministers.,A No-Confidence Motion must set out grounds on which it is based.,Rajya Sabha is not empowered to entertain a motion of No-Confidence,A Censure Motion need not be based on specific grounds or charges.,C,"Solution: Concept: A No-Confidence Motion is a parliamentary tool to test the collective responsibility of the Council of Ministers. It can only be moved in the Lok Sabha, not the Rajya Sabha. Explanation: Only the Lok Sabha (the directly elected House) can entertain a No-Confidence Motion. The Rajya Sabha is a permanent house not subject to dissolution, so it lacks this power. Option A is wrong: No-Confidence Motion is against the whole Council of Ministers, not an individual minister. Option B is wrong: The Constitution and Lok Sabha rules do not require the motion to state specific grounds; it is a political move. Option D is wrong: A Censure Motion must mention specific grounds or charges; it is different from a No-Confidence Motion. Thus, the only correct statement is that the Rajya Sabha cannot entertain a No-Confidence Motion. Answer: C. Rajya Sabha is not empowered to entertain a motion of No-Confidence © examsnet.com"
CDS-2025-II-GK-008,2025,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Part IV-A of the Constitution of India deals with which one of the following areas?,Appointment of Members to Public Service Commissions,Fundamental Duties,Functions of Public Service Commissions,Provisions for the functioning of the State Governments,B,"Solution: Concept: Part IV-A of the Indian Constitution contains the Fundamental Duties of citizens, added by the 42nd Amendment in 1976. Explanation: Part IV-A consists of only one article, Article 51A. It lists the moral obligations of every citizen, such as respecting the national flag and the Constitution, protecting the environment, and promoting harmony. Originally 10 duties were included, and an 11th duty (providing education for children aged 6–14) was added by the 86th Amendment in 2002. These duties are non-justiciable — they are not enforceable by courts but serve as guiding principles for national character. The inclusion was inspired by the Constitution of the former Soviet Union. Answer: Option B: Fundamental Duties © examsnet.com"
CDS-2025-II-GK-009,2025,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,The Durand Line' is a border demarcation that separates which of the following countries?,Afghanistan and Iran,Afghanistan and Pakistan,India and Pakistan,Afghanistan and China,B,"Solution: Concept: The Durand Line is a historic international border drawn in 1893 that separates Afghanistan and Pakistan. Explanation: This 2,640‑km boundary was established by Sir Mortimer Durand, a British civil servant, to mark the frontier between British India and Afghanistan. It runs through rugged mountain terrain and divides ethnic Pashtun and Baloch communities. Afghanistan has never officially recognized the Durand Line as a legitimate border, leading to ongoing disputes between the two countries. The line remains a key source of regional tension, affecting security, trade, and ethnic relations. Answer: Afghanistan and Pakistan (Option B). © examsnet.com"
CDS-2025-II-GK-010,2025,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,hard,Consider the following social movements: 1. Chipko Movement 2. Bardoli Satyagraha 3. Satyashodhak Samaj Which one of the following is the correct chronological order (starting with the earliest) of the launch of the above social movements?,"2,1,3","3, 1,2","3,2,1","1,2,3",C,"Solution: Concept: These three movements belong to different eras of Indian history. The correct chronological order is based on their years of launch: Satyashodhak Samaj (1873), Bardoli Satyagraha (1928), and Chipko Movement (1970s). Explanation: Satyashodhak Samaj was founded by Jyotirao Phule in 1873 in Maharashtra. It aimed at social reform, especially against caste oppression and for women's education. This is the earliest movement. Bardoli Satyagraha was launched in 1928 in Gujarat under Sardar Vallabhbhai Patel. It was a farmers' protest against a hike in land tax by the British. Chipko Movement began in the 1970s in Uttarakhand. It was an environmental movement where villagers hugged trees to stop deforestation. Therefore, the chronological order from earliest to latest is Satyashodhak Samaj, then Bardoli Satyagraha, then Chipko Movement. Answer: C. 3,2,1 © examsnet.com"
