Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CAPF-2016-GAI-001,2016,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,"Which one of the following figures correctly represents the relations between Jupiter, Mars and Planets?",a,b,c,d,A,Solution: Mars and Jupiter both are planets and they are independent of each other. © examsnet.com
CAPF-2016-GAI-002,2016,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,medium,Consider the following statements and conclusions. Statements Mohan is a good sportsman. Sportsmen are healthy. Conclusions I. All healthy persons are sportsmen. II. Mohan is healthy. Which one of the following is correct?,Only Conclusion I follows,Only Conclusion II follows,Both Conclusions I and II follow,Neither Conclusion I nor II follows,B,"**Correct Answer: Option (B) - Only Conclusion II follows**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2016-GAI-003,2016,GAI,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,Which one of the following layers of atmosphere has high concentration of ions?,Stratosphere,Exosphere,Thermosphere,Troposphere,C,"Solution: Thermosphere has high concentration of ions It is approxmately 85 km above the Earth surface. In this layer of atmosphere dissociation/ ionisation of molecules takes place due to activity of UV rays, so this layer is also called as ionosphere. This layer of atmosphere reflects the radio waves and helps in satellite communication. © examsnet.com"
CAPF-2016-GAI-004,2016,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,Which one of the following cities has greater annual range of temperature?,Kuala Lumpur,New Delhi,Shanghai,Ulaanbaatar,D,Solution: Annual range of temperature is largest for Ulaanbaatar. In Ulaandbaatar maximum temperature is 16C in the summer while in winter it goes down to -16:C. So temperature range is of 32. Ulaanbaatar is capital city of Mongolia © examsnet.com
CAPF-2016-GAI-005,2016,GAI,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,hard,Match list I with list II and select the correct answer using the code given below the lists. List I (Climate type in letter code) List II (Major area) A. AW 1. Central California B. Af 2. India Sub-continent C. Cs 3. North and south of Amazon Forests D. Am 4. Western Equatorial Africa Codes A B C D a 3 1 4 2 b 2 4 1 3 c 3 4 1 2 d 2 1 4 3,a,b,c,d,C,"Solution: In the North and South region of Amazon forest, tropical Savanna type of climate is found. In central California Mediterranean climate while in Western equatorial region of Africa equatorial climate is found In Indian, sub-continent diverse type of climate is found, monsoonal climate is one of those climate which are found in India © examsnet.com"
CAPF-2016-GAI-006,2016,GAI,Environment & Ecology,"Ecology, Biodiversity & Climate Change",Environment & Ecology | Biodiversity | Conservation | Climate Change,easy,"Ramsar Convention, to which India is a signatory, is related to conservation and wise use of",wetlands,genetic resources,mines,forest lands,A,"Solution: Ramsar Convention is an international treaty for conservation and sustainable use of wetlands. This treaty was signed in the year 1971 in city of Ramsar (Iran). In India, there are 26 Ramsar sites © examsnet.com"
CAPF-2016-GAI-007,2016,GAI,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,Which one of the following rivers flows between Satpura and Vindhya ranges?,Tapi,Sabarmati,Narmada,Mahi,C,"Solution: Narmada river flows between the Vindhya and Satpura ranges is a rift valley river, which originates at Amarkantak in Shahdol district of Madhya Pradesh © examsnet.com"
CAPF-2016-GAI-008,2016,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,Which one of the following is the correct taxonomic hierarchy?,Kingdom-Phylum-Order-Genus-Family-CIa ss- Species,Kingdom-Order-Class-Phylum-Family-Gen us- Species,Kingdom-Class-Order-Phylum-Family-Speci es-Genus,Kingdom-Phylum-Class-Order - Family - Genus - Species,D,"Solution: Classification of organisms is called taxanomy. First living organism is divided into Kingdom, then to Phylum, Class, Order, Family, Genus. Finally then Species. There are five kind of kingdoms. © examsnet.com"
CAPF-2016-GAI-009,2016,GAI,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,The subunits of DNA are known as,Nucleotide,Nucleosome,Nucleoside,Polypeptide,A,"Solution: DNA is made up of nucleotides. Nucleotide consists of nitrogen bases, phosphate group and sugar. A chain of nucleotide makes a DNA. © examsnet.com"
CAPF-2016-GAI-010,2016,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,"The process of using microbes to treat areas of land or sea that have been contaminated by pesticides, oil or solvents is known as",Eutrophication,Nitrification,Ammonification,Bioremediation,D,"Solution: Bioremediation is a process to treat the environmental contamination with the help of living organisms biologically. In this process, both microorganism and plants can be used. Plant-based remediation method is called 'Phytoremediation'. © examsnet.com"
CAPF-2016-GAI-011,2016,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,How is the rate of transpiration affected by decreasing humidity and by decreasing light intensity? Decreasinghumidity Decreasing light intensity (a)Decreases Decreases (b)Increases Decreases (c)Increases Increases (d)Decreases Increases,a,b,c,d,B,"Solution: At higher humidity, stomata tends to remain closed and along with this moisture content in the atmosphere is also quite high, so rate of transpiration will be less at higher humidity and transpiration will increase with decrease in humidity. While at higher light intensity transpiration rate is higher but as light intensity decreases, transpiration rate will decreases. © examsnet.com"
CAPF-2016-GAI-012,2016,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Vaccination involves,injecting the body with materials that stimulate the body to produce antibodies,injecting the body with materials that stimulate the body to produce antigens,the use of monoclonal antibodies to cure a disease,use of antibiotics to cure diseases,A,Solution: Vaccines are a biological preparation which contains inactivated or killed microorganism. They do not cause diseases but they provide v antigenic stimulus to body to produceantibody against those microorganisms or antigenic stimulus. When harmful microorganism will attack the body then immune system will readily recognise and fight with microorganism. © examsnet.com
CAPF-2016-GAI-013,2016,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,Which of the following are examples of carnivorous plants?,"Sundew, Venus fly trap, Pitcher plant","Cuscuta, Rafflesia, Mistletoe","Sandalwood tree, Broom rape, Pitcher plant","Cuscuta, Bladderwort, Mistletoe",A,"Solution: Carnivorous plants are those plants, which derive some of their nutrients from insects, other animals. Usually they grow in a poor nutrient condition of soil. © examsnet.com"
